window_index,midpoint,z_center,empirical_pdf,exp_pdf,delta
9,10740.404740976943,3.5666666666666664,0.0,0.028325306282637477,-0.028325306282637477
9,10740.404740976943,3.6333333333333333,0.04687500000000015,0.02649852188056732,0.02037647811943283
9,10740.404740976943,3.7,0.023437499999999924,0.024789552312283886,-0.001352052312283962
9,10740.404740976943,3.7666666666666666,0.04687500000000015,0.02319079934394827,0.023684200656051882
9,10740.404740976943,3.833333333333333,0.023437499999999924,0.02169515477473027,0.001742345225269653
9,10740.404740976943,3.9,0.023437500000000076,0.020295968833102217,0.0031415311668978596
9,10740.404740976943,3.966666666666667,0.0,0.018987020611351133,-0.018987020611351133
9,10740.404740976943,4.033333333333333,0.0,0.017762490406858282,-0.017762490406858282
9,10740.404740976943,4.1,0.0,0.016616933847173034,-0.016616933847173034
9,10740.404740976943,4.166666666666666,0.0,0.015545257683838685,-0.015545257683838685
9,10740.404740976943,4.233333333333333,0.0,0.01454269714734751,-0.01454269714734751
9,10740.404740976943,4.3,0.0,0.013604794762542978,-0.013604794762542978
9,10740.404740976943,4.366666666666667,0.0,0.012727380530280517,-0.012727380530280517
9,10740.404740976943,4.433333333333334,0.0,0.011906553387232842,-0.011906553387232842
9,10740.404740976943,4.5,0.0,0.011138663861408195,-0.011138663861408195
9,10740.404740976943,4.566666666666666,0.0,0.01042029784626662,-0.01042029784626662
9,10740.404740976943,4.633333333333333,0.0,0.009748261421292348,-0.009748261421292348
9,10740.404740976943,4.7,0.0,0.009119566651533231,-0.009119566651533231
9,10740.404740976943,4.766666666666667,0.0,0.00853141830297074,-0.00853141830297074
9,10740.404740976943,4.833333333333333,0.0,0.00798120141465572,-0.00798120141465572
9,10740.404740976943,4.9,0.0,0.00746646967235465,-0.00746646967235465
9,10740.404740976943,4.966666666666667,0.0,0.0069849345320145105,-0.0069849345320145105
9,10740.404740976943,5.033333333333333,0.0,0.006534455044688131,-0.006534455044688131
9,10740.404740976943,5.1,0.0,0.006113028337680839,-0.006113028337680839
9,10740.404740976943,5.166666666666666,0.0,0.005718780709596645,-0.005718780709596645
9,10740.404740976943,5.233333333333333,0.0,0.005349959299691729,-0.005349959299691729
9,10740.404740976943,5.3,0.0,0.005004924294496477,-0.005004924294496477
9,10740.404740976943,5.366666666666667,0.0,0.004682141637055892,-0.004682141637055892
9,10740.404740976943,5.433333333333334,0.0,0.004380176206373162,-0.004380176206373162
9,10740.404740976943,5.5,0.0,0.0040976854367313865,-0.0040976854367313865
9,10740.404740976943,5.566666666666666,0.0,0.003833413348524548,-0.003833413348524548
9,10740.404740976943,5.633333333333333,0.0,0.003586184964058159,-0.003586184964058159
9,10740.404740976943,5.7,0.0,0.0033549010834917664,-0.0033549010834917664
9,10740.404740976943,5.766666666666667,0.0,0.003138533397696691,-0.003138533397696691
9,10740.404740976943,5.833333333333333,0.0,0.0029361199163002714,-0.0029361199163002714
9,10740.404740976943,5.9,0.0,0.002746760690589351,-0.002746760690589351
9,10740.404740976943,5.966666666666667,0.0,0.0025696138122566084,-0.0025696138122566084
10,18620.02341566734,0.03333333333333333,0.0,0.9697991161959337,-0.9697991161959337
10,18620.02341566734,0.1,0.0,0.9072538472787854,-0.9072538472787854
10,18620.02341566734,0.16666666666666669,0.48295454545454525,0.8487423113261123,-0.3657877658715671
10,18620.02341566734,0.23333333333333334,1.5482954545454546,0.7940043607374581,0.7542910938079965
10,18620.02341566734,0.3,0.0,0.7427966256154565,-0.7427966256154565
10,18620.02341566734,0.3666666666666667,0.4829545454545451,0.694891431721175,-0.21193688626662988
10,18620.02341566734,0.43333333333333335,1.5056818181818181,0.6500757882137806,0.8556060299680375
10,18620.02341566734,0.5,0.0,0.6081504406739263,-0.6081504406739263
10,18620.02341566734,0.5666666666666667,0.7528409090909091,0.5689289852005146,0.18391192389039446
10,18620.02341566734,0.6333333333333333,2.3863636363636362,0.5322370396420313,1.854126596721605
10,18620.02341566734,0.7,0.0,0.4979114682776703,-0.4979114682776703
10,18620.02341566734,0.7666666666666666,0.2840909090909086,0.4657996565011093,-0.1817087474102007
10,18620.02341566734,0.8333333333333334,0.8522727272727273,0.4357588322821159,0.41651389499061137
10,18620.02341566734,0.9,0.0,0.4076554313891406,-0.4076554313891406
10,18620.02341566734,0.9666666666666667,0.2840909090909091,0.38136450355061846,-0.09727359445970934
10,18620.02341566734,1.0333333333333332,1.0227272727272727,0.35676915691471883,0.6659581158125538
10,18620.02341566734,1.1,0.0,0.3337600383375607,-0.3337600383375607
10,18620.02341566734,1.1666666666666665,0.45454545454545453,0.3122348471892086,0.14231060735624596
10,18620.02341566734,1.2333333333333334,1.3210227272727273,0.29209788051578434,1.028924846756943
10,18620.02341566734,1.2999999999999998,0.0,0.2732596075354472,-0.2732596075354472
10,18620.02341566734,1.3666666666666667,0.15625,0.2556362715764093,-0.09938627157640928
10,18620.02341566734,1.4333333333333331,0.6534090909090909,0.23914951768717055,0.4142595732219204
10,18620.02341566734,1.5,0.0,0.2237260442632904,-0.2237260442632904
10,18620.02341566734,1.5666666666666667,0.1420454545454541,0.2092972771418011,-0.06725182259634702
10,18620.02341566734,1.6333333333333333,0.3409090909090909,0.19579906471425323,0.14511002619483765
10,18620.02341566734,1.7000000000000002,0.028409090909090908,0.18317139270284163,-0.15476230179375072
10,18620.02341566734,1.7666666666666666,0.22727272727272727,0.17135811733147788,0.05591460994124939
10,18620.02341566734,1.8333333333333335,0.5823863636363636,0.16030671570546504,0.4220796479308986
10,18620.02341566734,1.9,0.08522727272727272,0.1499680522899403,-0.06474077956266759
10,18620.02341566734,1.9666666666666668,0.056818181818181816,0.14029616044882603,-0.08347797863064421
10,18620.02341566734,2.033333333333333,0.15625000000000053,0.13124803807299337,0.025001961927007155
10,18620.02341566734,2.0999999999999996,0.028409090909090814,0.12278345638898103,-0.09437436547989021
10,18620.02341566734,2.166666666666667,0.04261363636363622,0.1148647810982167,-0.07225114473458047
10,18620.02341566734,2.2333333333333334,0.15625000000000053,0.10745680505150948,0.04879319494849105
10,18620.02341566734,2.3,0.05681818181818163,0.10052659171486797,-0.04370840989668634
10,18620.02341566734,2.3666666666666667,0.07102272727272751,0.09404332873068051,-0.023020601457952997
10,18620.02341566734,2.4333333333333336,0.11363636363636326,0.08797819092317623,0.02565817271318703
10,18620.02341566734,2.5,0.07102272727272751,0.08230421213907665,-0.01128148486634914
10,18620.02341566734,2.5666666666666664,0.014204545454545407,0.0769961653536303,-0.06279161989908488
10,18620.02341566734,2.6333333333333333,0.014204545454545501,0.07203045050897056,-0.05782590505442506
10,18620.02341566734,2.7,0.05681818181818163,0.06738498958611619,-0.01056680776793456
10,18620.02341566734,2.7666666666666666,0.028409090909091002,0.06303912844409452,-0.03463003753500352
10,18620.02341566734,2.833333333333333,0.05681818181818163,0.05897354498975579,-0.002155363171574158
10,18620.02341566734,2.9,0.056818181818182004,0.05517016326999288,0.0016480185481891202
10,18620.02341566734,2.966666666666667,0.04261363636363622,0.05161207310441313,-0.00899843674077691
10,18620.02341566734,3.033333333333333,0.08522727272727303,0.04828345490114099,0.036943817826132035
10,18620.02341566734,3.0999999999999996,0.05681818181818163,0.0451695093214765,0.011648672496705127
10,18620.02341566734,3.166666666666667,0.014204545454545407,0.042256391480692004,-0.028051846026146597
10,18620.02341566734,3.2333333333333334,0.0,0.039531149392417926,-0.039531149392417926
10,18620.02341566734,3.3,0.0,0.036981666382935374,-0.036981666382935374
10,18620.02341566734,3.3666666666666667,0.0,0.034596607219344995,-0.034596607219344995
10,18620.02341566734,3.4333333333333336,0.04261363636363622,0.03236536771209253,0.010248268651543692
10,18620.02341566734,3.5,0.014204545454545501,0.030278027567779357,-0.016073482113233856
10,18620.02341566734,3.5666666666666664,0.05681818181818163,0.028325306282637477,0.02849287553554415
10,18620.02341566734,3.6333333333333333,0.014204545454545501,0.02649852188056732,-0.01229397642602182
10,18620.02341566734,3.7,0.014204545454545407,0.024789552312283886,-0.010585006857738478
10,18620.02341566734,3.7666666666666666,0.0,0.02319079934394827,-0.02319079934394827
10,18620.02341566734,3.833333333333333,0.0,0.02169515477473027,-0.02169515477473027
