source,sample,mode,incremental_error_reduction
markov_synthetic,12,7,0.014267793497401215
markov_synthetic,12,8,8.405543487486967e-16
markov_synthetic,13,1,0.22057216405465996
markov_synthetic,13,2,0.2055560594720547
markov_synthetic,13,3,0.16996631110303612
markov_synthetic,13,4,0.2536343955434026
markov_synthetic,13,5,0.0980928114299702
markov_synthetic,13,6,0.04946776710813535
markov_synthetic,13,7,0.002710491288737234
markov_synthetic,13,8,7.614396871199261e-16
markov_synthetic,14,1,0.214069636655007
markov_synthetic,14,2,0.17292205649828252
markov_synthetic,14,3,0.16716069891844554
markov_synthetic,14,4,0.16495619352663304
markov_synthetic,14,5,0.22379984341299924
markov_synthetic,14,6,0.043847738986439955
markov_synthetic,14,7,0.013243832002191064
markov_synthetic,14,8,8.419399157443985e-16
markov_synthetic,15,1,0.3083962849995334
markov_synthetic,15,2,0.14241678296671534
markov_synthetic,15,3,0.17265792057601376
markov_synthetic,15,4,0.15262899322255086
markov_synthetic,15,5,0.1203873773701879
markov_synthetic,15,6,0.07607610452542476
markov_synthetic,15,7,0.02743653633956979
markov_synthetic,15,8,3.4608639551813127e-15
markov_synthetic,16,1,0.31476582472223935
markov_synthetic,16,2,0.19813155492402795
markov_synthetic,16,3,0.17157597558223286
markov_synthetic,16,4,0.13571688069140614
markov_synthetic,16,5,0.09184388341435246
markov_synthetic,16,6,0.07570015910451673
markov_synthetic,16,7,0.012265721561223112
markov_synthetic,16,8,2.5422982344686503e-16
markov_synthetic,17,1,0.23728228585798827
markov_synthetic,17,2,0.1348981104148086
markov_synthetic,17,3,0.14215950744614764
markov_synthetic,17,4,0.1432840480144787
markov_synthetic,17,5,0.17238975493973768
markov_synthetic,17,6,0.09307506696266438
markov_synthetic,17,7,0.07691122636417179
markov_synthetic,17,8,1.610945693062769e-17
markov_synthetic,18,1,0.25000241587479466
markov_synthetic,18,2,0.17787174728800736
markov_synthetic,18,3,0.23093950127152646
markov_synthetic,18,4,0.10008327836207634
markov_synthetic,18,5,0.13052433883065773
markov_synthetic,18,6,0.10339962772140757
markov_synthetic,18,7,0.007179090651528937
markov_synthetic,18,8,1.0728543510086913e-16
markov_synthetic,19,1,0.24670477975509464
markov_synthetic,19,2,0.21542381448774905
markov_synthetic,19,3,0.16747434208971657
markov_synthetic,19,4,0.13520088095236993
markov_synthetic,19,5,0.11393821742518713
markov_synthetic,19,6,0.11383678370809236
markov_synthetic,19,7,0.007421181581789555
markov_synthetic,19,8,8.81520610993671e-17
markov_synthetic,20,1,0.19777814683882589
markov_synthetic,20,2,0.21077329813175705
markov_synthetic,20,3,0.19014693075593536
markov_synthetic,20,4,0.10659902346167727
markov_synthetic,20,5,0.13292871811448542
markov_synthetic,20,6,0.11724312752264959
markov_synthetic,20,7,0.04453075517466769
markov_synthetic,20,8,4.89436904886456e-16
markov_synthetic,21,1,0.2349768724605621
markov_synthetic,21,2,0.1897166804315361
markov_synthetic,21,3,0.26462386358190393
markov_synthetic,21,4,0.14987572916678144
markov_synthetic,21,5,0.12359225177768951
markov_synthetic,21,6,0.0324291537437904
markov_synthetic,21,7,0.004785448837734316
markov_synthetic,21,8,1.2332048990438121e-15
markov_synthetic,22,1,0.2039751846301927
markov_synthetic,22,2,0.2218570111115581
markov_synthetic,22,3,0.14700511009819006
markov_synthetic,22,4,0.19118013557011032
markov_synthetic,22,5,0.14746208510368486
markov_synthetic,22,6,0.05338648103326642
markov_synthetic,22,7,0.03513399245299385
markov_synthetic,22,8,1.5781945744715382e-15
markov_synthetic,23,1,0.18899195735586183
markov_synthetic,23,2,0.2049185752825886
markov_synthetic,23,3,0.1674408112814258
markov_synthetic,23,4,0.12844909068453308
markov_synthetic,23,5,0.17073170120222725
markov_synthetic,23,6,0.09850997547385021
markov_synthetic,23,7,0.040957888719512114
markov_synthetic,23,8,1.2269630983375434e-17
markov_synthetic,24,1,0.2365403001383225
markov_synthetic,24,2,0.16008365236106947
markov_synthetic,24,3,0.17053661004350262
markov_synthetic,24,4,0.135773524668035
markov_synthetic,24,5,0.17215684781090151
markov_synthetic,24,6,0.055417668005605686
markov_synthetic,24,7,0.06949139697256111
markov_synthetic,24,8,2.3587992197002886e-17
markov_synthetic,25,1,0.28409145781037737
markov_synthetic,25,2,0.19959523323998385
markov_synthetic,25,3,0.19151849091622408
markov_synthetic,25,4,0.11710369323626804
markov_synthetic,25,5,0.14028046648308953
markov_synthetic,25,6,0.04566062460165608
markov_synthetic,25,7,0.021750033712399464
markov_synthetic,25,8,9.063062597102571e-16
markov_synthetic,26,1,0.2293660735571147
markov_synthetic,26,2,0.21079159954293314
markov_synthetic,26,3,0.17699606294496983
markov_synthetic,26,4,0.15486214202554635
markov_synthetic,26,5,0.09987614890334073
markov_synthetic,26,6,0.10431773047406714
markov_synthetic,26,7,0.023790242552026736
markov_synthetic,26,8,4.477313796548657e-16
markov_synthetic,27,1,0.2045380919661257
markov_synthetic,27,2,0.21143523692334265
markov_synthetic,27,3,0.19052752589074662
markov_synthetic,27,4,0.14335969003139115
markov_synthetic,27,5,0.07731455474162038
markov_synthetic,27,6,0.0660225332123722
markov_synthetic,27,7,0.10680236723440019
markov_synthetic,27,8,3.620668513647021e-16
markov_synthetic,28,1,0.21030696282490524
markov_synthetic,28,2,0.19242410620396988
markov_synthetic,28,3,0.14463755367803466
markov_synthetic,28,4,0.14676976037168282
markov_synthetic,28,5,0.07436673127057233
markov_synthetic,28,6,0.09002318910707793
markov_synthetic,28,7,0.14147169654375474
markov_synthetic,28,8,7.162625907283267e-16
markov_synthetic,29,1,0.25001228605746273
markov_synthetic,29,2,0.21899973276252105
markov_synthetic,29,3,0.17414760824895636
markov_synthetic,29,4,0.19677986563797883
markov_synthetic,29,5,0.08538185565365482
markov_synthetic,29,6,0.057264331673390706
markov_synthetic,29,7,0.01741431996603198
markov_synthetic,29,8,4.585239906442835e-16
markov_synthetic,30,1,0.34961881478736634
markov_synthetic,30,2,0.17969589829738764
markov_synthetic,30,3,0.16886737464457618
markov_synthetic,30,4,0.11131481903550167
markov_synthetic,30,5,0.07413804172117626
markov_synthetic,30,6,0.11072716325368677
markov_synthetic,30,7,0.0056378882603040316
markov_synthetic,30,8,2.9422123963908317e-17
markov_synthetic,31,1,0.21378298199820023
markov_synthetic,31,2,0.21409030263268436
markov_synthetic,31,3,0.13848642907970005
markov_synthetic,31,4,0.13639542561922552
markov_synthetic,31,5,0.22461423172571326
markov_synthetic,31,6,0.04450370712222122
markov_synthetic,31,7,0.028126921822254198
markov_synthetic,31,8,3.878101672969874e-16
markov_synthetic,32,1,0.2684773343746121
markov_synthetic,32,2,0.15142527743334278
markov_synthetic,32,3,0.14104423087222173
markov_synthetic,32,4,0.14008834570979511
markov_synthetic,32,5,0.13723321475500896
markov_synthetic,32,6,0.12309726707888671
markov_synthetic,32,7,0.038634329776131626
markov_synthetic,32,8,2.3290701911739167e-16
markov_synthetic,33,1,0.20795921997822897
markov_synthetic,33,2,0.16424072062096362
markov_synthetic,33,3,0.19833885299048737
markov_synthetic,33,4,0.1666081009521822
markov_synthetic,33,5,0.16687643222383433
markov_synthetic,33,6,0.082385012841109
markov_synthetic,33,7,0.013591660393193108
markov_synthetic,33,8,5.621573328243949e-16
markov_synthetic,34,1,0.18998980882189231
markov_synthetic,34,2,0.16345097156780797
markov_synthetic,34,3,0.185438036383742
markov_synthetic,34,4,0.16657988036593085
markov_synthetic,34,5,0.1378586221871432
markov_synthetic,34,6,0.12843484704786745
markov_synthetic,34,7,0.02824783362561525
markov_synthetic,34,8,2.719460659941271e-16
markov_synthetic,35,1,0.22819092972638877
markov_synthetic,35,2,0.2154087001715237
markov_synthetic,35,3,0.15528200682221766
markov_synthetic,35,4,0.1142137218970441
markov_synthetic,35,5,0.09884875020956313
markov_synthetic,35,6,0.1773289908254952
markov_synthetic,35,7,0.010726900347766336
markov_synthetic,35,8,2.405045033641531e-16
markov_synthetic,36,1,0.19702317887322462
markov_synthetic,36,2,0.24001740510352465
markov_synthetic,36,3,0.15352859081157022
markov_synthetic,36,4,0.13335167021530325
markov_synthetic,36,5,0.1284800945038259
markov_synthetic,36,6,0.06665677496127972
markov_synthetic,36,7,0.08094228553127074
markov_synthetic,36,8,2.263899498809894e-18
markov_synthetic,37,1,0.2193348365809774
markov_synthetic,37,2,0.18139717837040104
markov_synthetic,37,3,0.1587832015563645
markov_synthetic,37,4,0.16452126518568966
markov_synthetic,37,5,0.1293717830952413
markov_synthetic,37,6,0.1018385886384525
markov_synthetic,37,7,0.04475314657287209
markov_synthetic,37,8,2.124499914807591e-16
markov_synthetic,38,1,0.23345471300677256
markov_synthetic,38,2,0.20362031683467174
markov_synthetic,38,3,0.134194143605388
markov_synthetic,38,4,0.18799694330129457
markov_synthetic,38,5,0.16067869144092123
markov_synthetic,38,6,0.057366554439508013
markov_synthetic,38,7,0.022688637371442125
markov_synthetic,38,8,7.981944989430668e-16
markov_synthetic,39,1,0.2837565566301512
markov_synthetic,39,2,0.27164225150553234
markov_synthetic,39,3,0.1105083955341637
markov_synthetic,39,4,0.11203730186448677
markov_synthetic,39,5,0.13400395449086683
markov_synthetic,39,6,0.08578746722565886
markov_synthetic,39,7,0.0022640727491394256
markov_synthetic,39,8,2.979295182592427e-17
markov_synthetic,40,1,0.21543833446804073
markov_synthetic,40,2,0.18589449784113343
markov_synthetic,40,3,0.2224341514646756
markov_synthetic,40,4,0.16976257271452586
markov_synthetic,40,5,0.10988677981929765
markov_synthetic,40,6,0.05381498321252998
markov_synthetic,40,7,0.04276868047979568
markov_synthetic,40,8,2.2297867544208137e-19
markov_synthetic,41,1,0.25260569820066503
markov_synthetic,41,2,0.15256553747775226
markov_synthetic,41,3,0.18393199569053909
markov_synthetic,41,4,0.12334113704508876
markov_synthetic,41,5,0.15350598367225327
markov_synthetic,41,6,0.08839820119866912
markov_synthetic,41,7,0.045651446715031414
markov_synthetic,41,8,2.4350451513686667e-16
markov_synthetic,42,1,0.23269960041127025
markov_synthetic,42,2,0.24917971297718955
markov_synthetic,42,3,0.1785130191759694
markov_synthetic,42,4,0.14108617513547952
markov_synthetic,42,5,0.13398505632319754
markov_synthetic,42,6,0.05251398659478654
markov_synthetic,42,7,0.012022449382104821
markov_synthetic,42,8,1.7109128453355482e-15
markov_synthetic,43,1,0.29424420501202464
markov_synthetic,43,2,0.19168101547673155
markov_synthetic,43,3,0.14290586296465785
markov_synthetic,43,4,0.11020528033148147
markov_synthetic,43,5,0.098114492022047
markov_synthetic,43,6,0.13803906702853355
markov_synthetic,43,7,0.024810077164523197
markov_synthetic,43,8,8.815313596448786e-18
markov_synthetic,44,1,0.2316218040790452
markov_synthetic,44,2,0.2982440410523734
markov_synthetic,44,3,0.13300186373953188
markov_synthetic,44,4,0.12462205993508746
markov_synthetic,44,5,0.11595037155508905
markov_synthetic,44,6,0.08625938874550365
markov_synthetic,44,7,0.010300470893367204
markov_synthetic,44,8,2.7094967775153526e-16
markov_synthetic,45,1,0.22244364537996364
markov_synthetic,45,2,0.22406998440567105
markov_synthetic,45,3,0.1414014905874273
markov_synthetic,45,4,0.1271570063382958
markov_synthetic,45,5,0.14823384290414088
markov_synthetic,45,6,0.10900241470207378
markov_synthetic,45,7,0.027691615682426732
markov_synthetic,45,8,1.4705097937518974e-16
markov_synthetic,46,1,0.2510250317214333
markov_synthetic,46,2,0.19986990226028556
markov_synthetic,46,3,0.14339832914921496
markov_synthetic,46,4,0.18668631904293867
markov_synthetic,46,5,0.1416551551579194
markov_synthetic,46,6,0.0357975035709846
markov_synthetic,46,7,0.041567759097219006
markov_synthetic,46,8,3.675716701782197e-15
markov_synthetic,47,1,0.24517045256643066
markov_synthetic,47,2,0.1521765183878211
markov_synthetic,47,3,0.15073260521686227
markov_synthetic,47,4,0.17843135130801158
markov_synthetic,47,5,0.1327417337188225
markov_synthetic,47,6,0.05810261609962697
markov_synthetic,47,7,0.08264472270242273
markov_synthetic,47,8,1.211245998120632e-15
markov_synthetic,48,1,0.37209028430391666
markov_synthetic,48,2,0.23326736212979104
markov_synthetic,48,3,0.113351485010248
markov_synthetic,48,4,0.16039571650857137
markov_synthetic,48,5,0.05710894365546661
markov_synthetic,48,6,0.02079671761848926
markov_synthetic,48,7,0.042989490773515875
markov_synthetic,48,8,7.351169583474563e-16
markov_synthetic,49,1,0.24250678462859943
markov_synthetic,49,2,0.17588324501737806
markov_synthetic,49,3,0.15709843201679474
markov_synthetic,49,4,0.17108285986837019
markov_synthetic,49,5,0.14905925548903842
markov_synthetic,49,6,0.053206679353711775
markov_synthetic,49,7,0.05116274362610483
markov_synthetic,49,8,1.4718675588358202e-15
markov_synthetic,50,1,0.20238697116063598
markov_synthetic,50,2,0.22812602686299388
markov_synthetic,50,3,0.1325085230189747
markov_synthetic,50,4,0.15821663665965202
markov_synthetic,50,5,0.15577002598384176
markov_synthetic,50,6,0.09405451710138102
markov_synthetic,50,7,0.028937299212519575
markov_synthetic,50,8,1.6893331441492175e-16
markov_synthetic,51,1,0.29791182703667707
markov_synthetic,51,2,0.22603251608645147
markov_synthetic,51,3,0.2040251953064976
markov_synthetic,51,4,0.08547091837172768
markov_synthetic,51,5,0.08418060705577601
markov_synthetic,51,6,0.07295430879321393
markov_synthetic,51,7,0.029424627349655424
markov_synthetic,51,8,6.5025216619376e-17
markov_synthetic,52,1,0.24534216578808976
markov_synthetic,52,2,0.22310475980393807
markov_synthetic,52,3,0.19624611740965142
markov_synthetic,52,4,0.11708005596022747
markov_synthetic,52,5,0.12733148801648725
markov_synthetic,52,6,0.05891628630086995
markov_synthetic,52,7,0.0319791267207353
markov_synthetic,52,8,8.052635667882283e-17
markov_synthetic,53,1,0.2170986036697734
markov_synthetic,53,2,0.22747602604421857
markov_synthetic,53,3,0.1490424600312611
markov_synthetic,53,4,0.10961020751840828
markov_synthetic,53,5,0.1889999975364382
markov_synthetic,53,6,0.04377877723281752
markov_synthetic,53,7,0.06399392796708049
markov_synthetic,53,8,4.3432608178868374e-18
markov_synthetic,54,1,0.2606526182684993
markov_synthetic,54,2,0.212370656871133
markov_synthetic,54,3,0.1850393703663466
markov_synthetic,54,4,0.11980482572168649
markov_synthetic,54,5,0.1423499407244824
markov_synthetic,54,6,0.06298601683065409
markov_synthetic,54,7,0.0167965712171971
markov_synthetic,54,8,3.274785689597326e-16
markov_synthetic,55,1,0.2568277847679802
markov_synthetic,55,2,0.13801202171778315
markov_synthetic,55,3,0.134053463117419
markov_synthetic,55,4,0.15536145504570753
markov_synthetic,55,5,0.11816956139646223
markov_synthetic,55,6,0.15582380185730543
markov_synthetic,55,7,0.041751912097341366
markov_synthetic,55,8,4.834450671324402e-16
markov_synthetic,56,1,0.2415998810845229
markov_synthetic,56,2,0.222815840683519
markov_synthetic,56,3,0.1280903015293538
markov_synthetic,56,4,0.13958522626862108
markov_synthetic,56,5,0.14736198045884386
markov_synthetic,56,6,0.06765815346451776
markov_synthetic,56,7,0.052888616510620774
markov_synthetic,56,8,1.2503144398782778e-16
markov_synthetic,57,1,0.2262558893132225
markov_synthetic,57,2,0.20275888283330246
markov_synthetic,57,3,0.20162004354891078
markov_synthetic,57,4,0.16774917389474292
markov_synthetic,57,5,0.06881941344046755
markov_synthetic,57,6,0.07347863716255756
markov_synthetic,57,7,0.05931795980679532
markov_synthetic,57,8,2.0650918249118174e-17
markov_synthetic,58,1,0.27906809879233163
markov_synthetic,58,2,0.20040513823137274
markov_synthetic,58,3,0.13571481344935643
markov_synthetic,58,4,0.12747759208435994
markov_synthetic,58,5,0.1771126519335525
markov_synthetic,58,6,0.04355915369321358
markov_synthetic,58,7,0.036662551815812
markov_synthetic,58,8,6.939111119447891e-17
markov_synthetic,59,1,0.27721441286020987
markov_synthetic,59,2,0.25189682134052754
markov_synthetic,59,3,0.21126809992971168
markov_synthetic,59,4,0.11356700885725485
markov_synthetic,59,5,0.09202752270128264
markov_synthetic,59,6,0.0334221482965185
markov_synthetic,59,7,0.02060398601449218
markov_synthetic,59,8,8.346114356237193e-16
markov_synthetic,60,1,0.27328774244604237
markov_synthetic,60,2,0.14263541863581541
markov_synthetic,60,3,0.13200878774196362
markov_synthetic,60,4,0.17738042438859186
markov_synthetic,60,5,0.11315232072905682
markov_synthetic,60,6,0.09668628947264095
markov_synthetic,60,7,0.06484901658588571
markov_synthetic,60,8,6.115156559215798e-17
markov_synthetic,61,1,0.25860362712881346
markov_synthetic,61,2,0.21654028658606994
markov_synthetic,61,3,0.2110325089959066
markov_synthetic,61,4,0.19674017302627492
markov_synthetic,61,5,0.06021889318389033
markov_synthetic,61,6,0.05551445699046635
markov_synthetic,61,7,0.0013500540885765784
markov_synthetic,61,8,1.1700073177277713e-15
markov_synthetic,62,1,0.2687833510773985
markov_synthetic,62,2,0.2116984659131761
markov_synthetic,62,3,0.1335536553638937
markov_synthetic,62,4,0.10412781508289537
markov_synthetic,62,5,0.1540875617212341
markov_synthetic,62,6,0.10865807955369912
markov_synthetic,62,7,0.019091071287700725
markov_synthetic,62,8,4.9465977573693737e-17
markov_synthetic,63,1,0.26996065438635963
markov_synthetic,63,2,0.19807079112677384
markov_synthetic,63,3,0.16284025490554171
markov_synthetic,63,4,0.17710703568276784
markov_synthetic,63,5,0.07914933293693895
markov_synthetic,63,6,0.07378979490614097
markov_synthetic,63,7,0.03908213605547586
markov_synthetic,63,8,1.500707379068175e-16
markov_synthetic,64,1,0.22519770926529403
markov_synthetic,64,2,0.23929531072840193
markov_synthetic,64,3,0.20591099673320312
markov_synthetic,64,4,0.09563296538808702
markov_synthetic,64,5,0.14147946774930303
markov_synthetic,64,6,0.06387069384189681
markov_synthetic,64,7,0.028612856293812446
markov_synthetic,64,8,7.850617094458454e-16
markov_synthetic,65,1,0.3785799998881808
markov_synthetic,65,2,0.23470840753488365
markov_synthetic,65,3,0.15399564018513204
markov_synthetic,65,4,0.1146712283403182
markov_synthetic,65,5,0.04612519548012918
markov_synthetic,65,6,0.05606177677201083
markov_synthetic,65,7,0.015857751799342415
markov_synthetic,65,8,2.1761707372022656e-15
markov_synthetic,66,1,0.2652536192764664
markov_synthetic,66,2,0.15560235157936908
markov_synthetic,66,3,0.16926200364410604
markov_synthetic,66,4,0.16352000809361003
markov_synthetic,66,5,0.1508027661412279
markov_synthetic,66,6,0.0735725373086277
markov_synthetic,66,7,0.021986713956591453
markov_synthetic,66,8,1.9837852399046763e-16
markov_synthetic,67,1,0.2986518189915126
markov_synthetic,67,2,0.22473448022543768
markov_synthetic,67,3,0.12070506017268712
markov_synthetic,67,4,0.11775844471310257
markov_synthetic,67,5,0.09808592834956381
markov_synthetic,67,6,0.13881059510481653
markov_synthetic,67,7,0.0012536724428783683
markov_synthetic,67,8,1.4025408364696364e-16
markov_synthetic,68,1,0.24277452712709713
markov_synthetic,68,2,0.2598928296149337
markov_synthetic,68,3,0.18797950531273527
markov_synthetic,68,4,0.07916620365357407
markov_synthetic,68,5,0.07988715975015331
markov_synthetic,68,6,0.10648873013052887
markov_synthetic,68,7,0.04381104441097544
markov_synthetic,68,8,1.5213241033709435e-15
markov_synthetic,69,1,0.2847972794427759
markov_synthetic,69,2,0.22212955686326535
markov_synthetic,69,3,0.16282886888255094
markov_synthetic,69,4,0.08742459497479835
markov_synthetic,69,5,0.10463082343125846
markov_synthetic,69,6,0.10408651680651321
markov_synthetic,69,7,0.0341023595988364
markov_synthetic,69,8,4.984465385518804e-16
markov_synthetic,70,1,0.2370870610938336
markov_synthetic,70,2,0.2377931846796042
markov_synthetic,70,3,0.14581311749023323
markov_synthetic,70,4,0.09547379276386597
markov_synthetic,70,5,0.11763186864884093
markov_synthetic,70,6,0.09586877406825718
markov_synthetic,70,7,0.07033220125536367
markov_synthetic,70,8,1.7858143253282132e-16
markov_synthetic,71,1,0.2241715801694184
markov_synthetic,71,2,0.20017214418715468
markov_synthetic,71,3,0.2916472762873499
markov_synthetic,71,4,0.10457822205990086
markov_synthetic,71,5,0.09164107184981407
markov_synthetic,71,6,0.07557509296029358
markov_synthetic,71,7,0.012214612486067191
markov_synthetic,71,8,8.3454068296509565e-16
markov_synthetic,72,1,0.2198844568324244
markov_synthetic,72,2,0.16179100383878298
markov_synthetic,72,3,0.16028130493107562
markov_synthetic,72,4,0.21212337099987322
markov_synthetic,72,5,0.1828881033217963
markov_synthetic,72,6,0.03756437694891171
markov_synthetic,72,7,0.025467383127132585
markov_synthetic,72,8,1.9573815301292383e-15
markov_synthetic,73,1,0.18492413516680728
markov_synthetic,73,2,0.18913547639329098
markov_synthetic,73,3,0.19999966533802993
markov_synthetic,73,4,0.2156220645547655
markov_synthetic,73,5,0.07859345624063974
markov_synthetic,73,6,0.10248243466694502
markov_synthetic,73,7,0.029242767639517674
markov_synthetic,73,8,5.389138115334178e-17
markov_synthetic,74,1,0.23986643677942177
markov_synthetic,74,2,0.21978140962557968
markov_synthetic,74,3,0.22943875953163556
markov_synthetic,74,4,0.09932304223349706
markov_synthetic,74,5,0.0868901241925849
markov_synthetic,74,6,0.11977610120907295
markov_synthetic,74,7,0.0049241264282065675
markov_synthetic,74,8,6.363297273465314e-16
markov_synthetic,75,1,0.2033973281463073
markov_synthetic,75,2,0.2290677802780221
markov_synthetic,75,3,0.23727374536714274
markov_synthetic,75,4,0.13569901932116044
markov_synthetic,75,5,0.07577421118955328
markov_synthetic,75,6,0.07905376147637538
markov_synthetic,75,7,0.039734154221437445
markov_synthetic,75,8,1.3098872698791747e-16
markov_synthetic,76,1,0.23412369480158213
markov_synthetic,76,2,0.21102113016889446
markov_synthetic,76,3,0.17706040299600467
markov_synthetic,76,4,0.1590292503357902
markov_synthetic,76,5,0.13115157070591746
markov_synthetic,76,6,0.06934885941627683
markov_synthetic,76,7,0.018265091575533517
markov_synthetic,76,8,3.906762434625213e-18
markov_synthetic,77,1,0.16646833987859866
markov_synthetic,77,2,0.17884501335423786
markov_synthetic,77,3,0.21898182948417821
markov_synthetic,77,4,0.1341967548034837
markov_synthetic,77,5,0.12689135005800228
markov_synthetic,77,6,0.1584309236950676
markov_synthetic,77,7,0.016185788726431057
markov_synthetic,77,8,2.84704301045763e-17
markov_synthetic,78,1,0.20851569950492743
markov_synthetic,78,2,0.1766765448200538
markov_synthetic,78,3,0.15583993356131076
markov_synthetic,78,4,0.15495872304821545
markov_synthetic,78,5,0.17476802612515333
markov_synthetic,78,6,0.11426335959203973
markov_synthetic,78,7,0.014977713348298477
markov_synthetic,78,8,2.595434139049848e-16
markov_synthetic,79,1,0.26281423975971974
markov_synthetic,79,2,0.21612777977313713
markov_synthetic,79,3,0.14086862407181117
markov_synthetic,79,4,0.17703670768815108
markov_synthetic,79,5,0.08170931297608602
markov_synthetic,79,6,0.08588137820270503
markov_synthetic,79,7,0.03556195752838872
markov_synthetic,79,8,8.53865013235836e-17
markov_synthetic,80,1,0.2873113509761124
markov_synthetic,80,2,0.17249983918944767
markov_synthetic,80,3,0.1807264982664395
markov_synthetic,80,4,0.1962247965791154
markov_synthetic,80,5,0.11687891851287274
markov_synthetic,80,6,0.04569723099751455
markov_synthetic,80,7,0.0006613654784967081
markov_synthetic,80,8,2.8444921595417485e-16
markov_synthetic,81,1,0.19747350368688232
markov_synthetic,81,2,0.23518276850477415
markov_synthetic,81,3,0.16751684898570163
markov_synthetic,81,4,0.15880907639391
markov_synthetic,81,5,0.1250990946764612
markov_synthetic,81,6,0.08704888587233751
markov_synthetic,81,7,0.02886982187993237
markov_synthetic,81,8,3.416604553458169e-17
markov_synthetic,82,1,0.2801670287977691
markov_synthetic,82,2,0.21061213470130236
markov_synthetic,82,3,0.16577307873508024
markov_synthetic,82,4,0.13061142331709558
markov_synthetic,82,5,0.1011394215421751
markov_synthetic,82,6,0.08439899547814672
markov_synthetic,82,7,0.0272979174284297
markov_synthetic,82,8,1.3573414855020104e-17
markov_synthetic,83,1,0.24764452679088045
markov_synthetic,83,2,0.23213641224076909
markov_synthetic,83,3,0.14742311256574464
markov_synthetic,83,4,0.1441986147061209
markov_synthetic,83,5,0.15839328392547633
markov_synthetic,83,6,0.04404795239826512
markov_synthetic,83,7,0.026156097372742406
markov_synthetic,83,8,1.3786172554206017e-16
markov_synthetic,84,1,0.20413923436512227
markov_synthetic,84,2,0.20590415818951835
markov_synthetic,84,3,0.20578928459718837
markov_synthetic,84,4,0.12883042908153414
markov_synthetic,84,5,0.08177685681055227
markov_synthetic,84,6,0.17283073630467996
markov_synthetic,84,7,0.0007293006514039075
markov_synthetic,84,8,3.1806308338397517e-18
markov_synthetic,85,1,0.2505463257674647
markov_synthetic,85,2,0.193452567200053
markov_synthetic,85,3,0.19057060323684194
markov_synthetic,85,4,0.11561495358557111
markov_synthetic,85,5,0.13038584464244155
markov_synthetic,85,6,0.08323577921478156
markov_synthetic,85,7,0.036193926352844956
markov_synthetic,85,8,9.329250637789795e-17
markov_synthetic,86,1,0.23959347102825024
markov_synthetic,86,2,0.15505240229700024
markov_synthetic,86,3,0.19102590526053365
markov_synthetic,86,4,0.19061916253025576
markov_synthetic,86,5,0.12876930156151023
markov_synthetic,86,6,0.0784096891641752
markov_synthetic,86,7,0.01653006815827377
markov_synthetic,86,8,1.2462022100198174e-16
markov_synthetic,87,1,0.23608493876642045
markov_synthetic,87,2,0.23818655043858328
markov_synthetic,87,3,0.13038022016935835
markov_synthetic,87,4,0.12508746608724625
markov_synthetic,87,5,0.09350597521680973
markov_synthetic,87,6,0.15195054452063497
markov_synthetic,87,7,0.024804304800944907
markov_synthetic,87,8,1.3874273240785436e-15
markov_synthetic,88,1,0.22138672046788221
markov_synthetic,88,2,0.2240350738202137
markov_synthetic,88,3,0.16637936922488822
markov_synthetic,88,4,0.20136278700938257
markov_synthetic,88,5,0.10023898306955312
markov_synthetic,88,6,0.06038095617691857
markov_synthetic,88,7,0.026216110231158562
markov_synthetic,88,8,1.3457732141823583e-16
markov_synthetic,89,1,0.24728429829114007
markov_synthetic,89,2,0.15712456264959285
markov_synthetic,89,3,0.17751654047951798
markov_synthetic,89,4,0.2423143886264872
markov_synthetic,89,5,0.06861795601426407
markov_synthetic,89,6,0.05681275907764653
markov_synthetic,89,7,0.05032949486134836
markov_synthetic,89,8,2.1106997807378376e-15
markov_synthetic,90,1,0.18244985294555338
markov_synthetic,90,2,0.21462357106508223
markov_synthetic,90,3,0.1701962898022989
markov_synthetic,90,4,0.13526769356424828
markov_synthetic,90,5,0.18579372844236264
markov_synthetic,90,6,0.06733090318293683
markov_synthetic,90,7,0.044337960997516725
markov_synthetic,90,8,2.2549015477434093e-16
markov_synthetic,91,1,0.32602593642947086
markov_synthetic,91,2,0.25168096168772897
markov_synthetic,91,3,0.16904065735780777
markov_synthetic,91,4,0.1379365236277548
markov_synthetic,91,5,0.056089895375640596
markov_synthetic,91,6,0.051325230065579416
markov_synthetic,91,7,0.007900795456016145
markov_synthetic,91,8,1.5183234883858525e-16
markov_synthetic,92,1,0.2099170315207678
markov_synthetic,92,2,0.22070300727215986
markov_synthetic,92,3,0.17075234866461197
markov_synthetic,92,4,0.1251230231671489
markov_synthetic,92,5,0.15624250552055946
markov_synthetic,92,6,0.09567676718316198
markov_synthetic,92,7,0.02158531667158793
markov_synthetic,92,8,6.843997907873126e-16
markov_synthetic,93,1,0.3203131224371182
markov_synthetic,93,2,0.20398711093871452
markov_synthetic,93,3,0.14379923883282686
markov_synthetic,93,4,0.11235668247677036
markov_synthetic,93,5,0.08231501684005435
markov_synthetic,93,6,0.12117779598782255
markov_synthetic,93,7,0.01605103248669225
markov_synthetic,93,8,0.0
markov_synthetic,94,1,0.2407851331527847
markov_synthetic,94,2,0.29062495038261565
markov_synthetic,94,3,0.11471184711593124
markov_synthetic,94,4,0.14540967595550808
markov_synthetic,94,5,0.09007947984015247
markov_synthetic,94,6,0.07498016348603358
