candidate,bin_left,bin_right,score,scenario,kind,stage
61403,56251,62501,0.4989509335012047,mixed_keep_25_noise_100,mixed,density_reconstruction
62639,62501,68751,0.49881183607262797,mixed_keep_25_noise_100,mixed,density_reconstruction
136247,131250,137500,0.4988039322784124,mixed_keep_25_noise_100,mixed,density_reconstruction
181967,181250,187500,0.49880170263482565,mixed_keep_25_noise_100,mixed,density_reconstruction
63823,62501,68751,0.4987726781685362,mixed_keep_25_noise_100,mixed,density_reconstruction
37511,37501,43751,0.4987586448037197,mixed_keep_25_noise_100,mixed,density_reconstruction
30047,25001,31251,0.4987257658355862,mixed_keep_25_noise_100,mixed,density_reconstruction
12611,12501,18751,0.4987198027975982,mixed_keep_25_noise_100,mixed,density_reconstruction
180533,175000,181250,0.4986906790092611,mixed_keep_25_noise_100,mixed,density_reconstruction
57557,56251,62501,0.4986466869442174,mixed_keep_25_noise_100,mixed,density_reconstruction
32173,31251,37501,0.4985658855703193,mixed_keep_25_noise_100,mixed,density_reconstruction
12251,6251,12501,0.49849515065508015,mixed_keep_25_noise_100,mixed,density_reconstruction
57559,56251,62501,0.4984742850441488,mixed_keep_25_noise_100,mixed,density_reconstruction
182549,181250,187500,0.498464522752619,mixed_keep_25_noise_100,mixed,density_reconstruction
31121,25001,31251,0.4984616256328027,mixed_keep_25_noise_100,mixed,density_reconstruction
62003,56251,62501,0.49843080023284253,mixed_keep_25_noise_100,mixed,density_reconstruction
81703,81251,87501,0.4983254972050565,mixed_keep_25_noise_100,mixed,density_reconstruction
29927,25001,31251,0.4982877317249181,mixed_keep_25_noise_100,mixed,density_reconstruction
49823,43751,50001,0.4982806125677374,mixed_keep_25_noise_100,mixed,density_reconstruction
188791,187500,193750,0.49815679225522813,mixed_keep_25_noise_100,mixed,density_reconstruction
100151,100001,106250,0.49810411280889116,mixed_keep_25_noise_100,mixed,density_reconstruction
118903,118750,125000,0.49809980312225605,mixed_keep_25_noise_100,mixed,density_reconstruction
92461,87501,93751,0.4980813210193227,mixed_keep_25_noise_100,mixed,density_reconstruction
163753,162500,168750,0.49802286162140047,mixed_keep_25_noise_100,mixed,density_reconstruction
74099,68751,75001,0.49801901517002617,mixed_keep_25_noise_100,mixed,density_reconstruction
136861,131250,137500,0.4979885301748637,mixed_keep_25_noise_100,mixed,density_reconstruction
113489,112500,118750,0.49776495336602605,mixed_keep_25_noise_100,mixed,density_reconstruction
192463,187500,193750,0.4977412172018298,mixed_keep_25_noise_100,mixed,density_reconstruction
105701,100001,106250,0.49766300223867194,mixed_keep_25_noise_100,mixed,density_reconstruction
37273,31251,37501,0.4974993476437435,mixed_keep_25_noise_100,mixed,density_reconstruction
87643,87501,93751,0.49747099272446765,mixed_keep_25_noise_100,mixed,density_reconstruction
25633,25001,31251,0.4974618910687808,mixed_keep_25_noise_100,mixed,density_reconstruction
192461,187500,193750,0.49741798264994724,mixed_keep_25_noise_100,mixed,density_reconstruction
56591,56251,62501,0.4973123871025231,mixed_keep_25_noise_100,mixed,density_reconstruction
13807,12501,18751,0.49707584585817177,mixed_keep_25_noise_100,mixed,density_reconstruction
162649,162500,168750,0.4970559796357113,mixed_keep_25_noise_100,mixed,density_reconstruction
144883,143750,150000,0.49700691194761787,mixed_keep_25_noise_100,mixed,density_reconstruction
99971,93751,100001,0.4968910234222255,mixed_keep_25_noise_100,mixed,density_reconstruction
181399,181250,187500,0.49687413742769,mixed_keep_25_noise_100,mixed,density_reconstruction
63809,62501,68751,0.49669528276613284,mixed_keep_25_noise_100,mixed,density_reconstruction
105037,100001,106250,0.49667441436750964,mixed_keep_25_noise_100,mixed,density_reconstruction
169627,168750,175000,0.49665665638407386,mixed_keep_25_noise_100,mixed,density_reconstruction
68881,68751,75001,0.4966283371485255,mixed_keep_25_noise_100,mixed,density_reconstruction
6619,6251,12501,0.49661809083932906,mixed_keep_25_noise_100,mixed,density_reconstruction
63743,62501,68751,0.4965166488983901,mixed_keep_25_noise_100,mixed,density_reconstruction
48953,43751,50001,0.49645530683828837,mixed_keep_25_noise_100,mixed,density_reconstruction
112363,106250,112500,0.4964167089504665,mixed_keep_25_noise_100,mixed,density_reconstruction
174299,168750,175000,0.49640678143669437,mixed_keep_25_noise_100,mixed,density_reconstruction
163789,162500,168750,0.4963961376403903,mixed_keep_25_noise_100,mixed,density_reconstruction
55411,50001,56251,0.4963886202003381,mixed_keep_25_noise_100,mixed,density_reconstruction
62617,62501,68751,0.49634229422818177,mixed_keep_25_noise_100,mixed,density_reconstruction
182503,181250,187500,0.4960977216720675,mixed_keep_25_noise_100,mixed,density_reconstruction
36307,31251,37501,0.4960737159701002,mixed_keep_25_noise_100,mixed,density_reconstruction
29947,25001,31251,0.4960485734178518,mixed_keep_25_noise_100,mixed,density_reconstruction
136607,131250,137500,0.4960100988748512,mixed_keep_25_noise_100,mixed,density_reconstruction
188609,187500,193750,0.49600098574069856,mixed_keep_25_noise_100,mixed,density_reconstruction
13757,12501,18751,0.49596618431360123,mixed_keep_25_noise_100,mixed,density_reconstruction
142453,137500,143750,0.49595003798258336,mixed_keep_25_noise_100,mixed,density_reconstruction
63803,62501,68751,0.49594215199873315,mixed_keep_25_noise_100,mixed,density_reconstruction
92467,87501,93751,0.4959402824825923,mixed_keep_25_noise_100,mixed,density_reconstruction
155539,150000,156250,0.49593970054397557,mixed_keep_25_noise_100,mixed,density_reconstruction
55057,50001,56251,0.4957872443665973,mixed_keep_25_noise_100,mixed,density_reconstruction
13799,12501,18751,0.495723048801531,mixed_keep_25_noise_100,mixed,density_reconstruction
87083,81251,87501,0.4956868331826337,mixed_keep_25_noise_100,mixed,density_reconstruction
118619,112500,118750,0.4956403960677029,mixed_keep_25_noise_100,mixed,density_reconstruction
17791,12501,18751,0.4955485100942176,mixed_keep_25_noise_100,mixed,density_reconstruction
17551,12501,18751,0.49549194338059815,mixed_keep_25_noise_100,mixed,density_reconstruction
63799,62501,68751,0.49545686088021235,mixed_keep_25_noise_100,mixed,density_reconstruction
106123,100001,106250,0.49541207019493433,mixed_keep_25_noise_100,mixed,density_reconstruction
76003,75001,81251,0.49535495007869407,mixed_keep_25_noise_100,mixed,density_reconstruction
182537,181250,187500,0.4952495105947081,mixed_keep_25_noise_100,mixed,density_reconstruction
1193,2,6251,0.4952245986404951,mixed_keep_25_noise_100,mixed,density_reconstruction
13759,12501,18751,0.49518992992062405,mixed_keep_25_noise_100,mixed,density_reconstruction
118387,112500,118750,0.49516659096224475,mixed_keep_25_noise_100,mixed,density_reconstruction
31151,25001,31251,0.4950998434041552,mixed_keep_25_noise_100,mixed,density_reconstruction
150323,150000,156250,0.49507859913436475,mixed_keep_25_noise_100,mixed,density_reconstruction
138547,137500,143750,0.4950651696322758,mixed_keep_25_noise_100,mixed,density_reconstruction
19759,18751,25001,0.4949893007465626,mixed_keep_25_noise_100,mixed,density_reconstruction
92489,87501,93751,0.4949470607782115,mixed_keep_25_noise_100,mixed,density_reconstruction
136261,131250,137500,0.49480462638958606,mixed_keep_25_noise_100,mixed,density_reconstruction
130201,125000,131250,0.4947982337968162,mixed_keep_25_noise_100,mixed,density_reconstruction
94513,93751,100001,0.4947963492945937,mixed_keep_25_noise_100,mixed,density_reconstruction
63793,62501,68751,0.4947864244205152,mixed_keep_25_noise_100,mixed,density_reconstruction
144791,143750,150000,0.4947445176641921,mixed_keep_25_noise_100,mixed,density_reconstruction
137983,137500,143750,0.49473447582930147,mixed_keep_25_noise_100,mixed,density_reconstruction
125497,125000,131250,0.49470930145192143,mixed_keep_25_noise_100,mixed,density_reconstruction
29959,25001,31251,0.49470887497973054,mixed_keep_25_noise_100,mixed,density_reconstruction
55049,50001,56251,0.49466431450924864,mixed_keep_25_noise_100,mixed,density_reconstruction
69197,68751,75001,0.49461174092384785,mixed_keep_25_noise_100,mixed,density_reconstruction
36629,31251,37501,0.4946086627222354,mixed_keep_25_noise_100,mixed,density_reconstruction
173933,168750,175000,0.4946070068977848,mixed_keep_25_noise_100,mixed,density_reconstruction
6199,2,6251,0.4945949446644488,mixed_keep_25_noise_100,mixed,density_reconstruction
19259,18751,25001,0.49459037359224967,mixed_keep_25_noise_100,mixed,density_reconstruction
138107,137500,143750,0.49454470506823894,mixed_keep_25_noise_100,mixed,density_reconstruction
182509,181250,187500,0.4945183736240482,mixed_keep_25_noise_100,mixed,density_reconstruction
163781,162500,168750,0.49451354277894166,mixed_keep_25_noise_100,mixed,density_reconstruction
13789,12501,18751,0.49444036021769183,mixed_keep_25_noise_100,mixed,density_reconstruction
157321,156250,162500,0.4943353040910563,mixed_keep_25_noise_100,mixed,density_reconstruction
43651,37501,43751,0.494285011272022,mixed_keep_25_noise_100,mixed,density_reconstruction
18413,12501,18751,0.49426415062255463,mixed_keep_25_noise_100,mixed,density_reconstruction
13763,12501,18751,0.494163524637871,mixed_keep_25_noise_100,mixed,density_reconstruction
142469,137500,143750,0.4941587987770172,mixed_keep_25_noise_100,mixed,density_reconstruction
162623,162500,168750,0.49414063689798504,mixed_keep_25_noise_100,mixed,density_reconstruction
6299,6251,12501,0.4940889183173193,mixed_keep_25_noise_100,mixed,density_reconstruction
163771,162500,168750,0.49407008119638957,mixed_keep_25_noise_100,mixed,density_reconstruction
156943,156250,162500,0.49404805314136896,mixed_keep_25_noise_100,mixed,density_reconstruction
92479,87501,93751,0.4939669627068747,mixed_keep_25_noise_100,mixed,density_reconstruction
67957,62501,68751,0.4939405277833404,mixed_keep_25_noise_100,mixed,density_reconstruction
192737,187500,193750,0.4939276236240752,mixed_keep_25_noise_100,mixed,density_reconstruction
138373,137500,143750,0.4939118922839548,mixed_keep_25_noise_100,mixed,density_reconstruction
349,2,6251,0.4939020521751557,mixed_keep_25_noise_100,mixed,density_reconstruction
13781,12501,18751,0.4937870147302553,mixed_keep_25_noise_100,mixed,density_reconstruction
18097,12501,18751,0.4937530134897524,mixed_keep_25_noise_100,mixed,density_reconstruction
126079,125000,131250,0.4936698566074192,mixed_keep_25_noise_100,mixed,density_reconstruction
182519,181250,187500,0.4936659578221837,mixed_keep_25_noise_100,mixed,density_reconstruction
63781,62501,68751,0.49359749382985596,mixed_keep_25_noise_100,mixed,density_reconstruction
105883,100001,106250,0.49356938500088327,mixed_keep_25_noise_100,mixed,density_reconstruction
155327,150000,156250,0.4935025625927089,mixed_keep_25_noise_100,mixed,density_reconstruction
93739,87501,93751,0.4934816935811885,mixed_keep_25_noise_100,mixed,density_reconstruction
192847,187500,193750,0.49347097142677937,mixed_keep_25_noise_100,mixed,density_reconstruction
44101,43751,50001,0.4934305239805825,mixed_keep_25_noise_100,mixed,density_reconstruction
25819,25001,31251,0.49342618477004513,mixed_keep_25_noise_100,mixed,density_reconstruction
57259,56251,62501,0.4933967528008937,mixed_keep_25_noise_100,mixed,density_reconstruction
105199,100001,106250,0.4933822122045069,mixed_keep_25_noise_100,mixed,density_reconstruction
100519,100001,106250,0.4933503803298032,mixed_keep_25_noise_100,mixed,density_reconstruction
37589,37501,43751,0.4932922626690701,mixed_keep_25_noise_100,mixed,density_reconstruction
163517,162500,168750,0.4930351151194452,mixed_keep_25_noise_100,mixed,density_reconstruction
11519,6251,12501,0.4929621507501285,mixed_keep_25_noise_100,mixed,density_reconstruction
63773,62501,68751,0.49295565253305984,mixed_keep_25_noise_100,mixed,density_reconstruction
24179,18751,25001,0.49295330401070364,mixed_keep_25_noise_100,mixed,density_reconstruction
73897,68751,75001,0.4928948768290501,mixed_keep_25_noise_100,mixed,density_reconstruction
156131,150000,156250,0.49288036868382484,mixed_keep_25_noise_100,mixed,density_reconstruction
55949,50001,56251,0.4928269522047483,mixed_keep_25_noise_100,mixed,density_reconstruction
11789,6251,12501,0.49278405033027195,mixed_keep_25_noise_100,mixed,density_reconstruction
150919,150000,156250,0.4927648326624783,mixed_keep_25_noise_100,mixed,density_reconstruction
55051,50001,56251,0.4927596798364192,mixed_keep_25_noise_100,mixed,density_reconstruction
75853,75001,81251,0.4926976330713935,mixed_keep_25_noise_100,mixed,density_reconstruction
186841,181250,187500,0.4926759265557333,mixed_keep_25_noise_100,mixed,density_reconstruction
107137,106250,112500,0.4926437936807749,mixed_keep_25_noise_100,mixed,density_reconstruction
63761,62501,68751,0.4925770693275744,mixed_keep_25_noise_100,mixed,density_reconstruction
98953,93751,100001,0.49256000766849506,mixed_keep_25_noise_100,mixed,density_reconstruction
144931,143750,150000,0.4925302858291502,mixed_keep_25_noise_100,mixed,density_reconstruction
192923,187500,193750,0.4925245298008951,mixed_keep_25_noise_100,mixed,density_reconstruction
61507,56251,62501,0.49248498597017415,mixed_keep_25_noise_100,mixed,density_reconstruction
123931,118750,125000,0.4924299332903403,mixed_keep_25_noise_100,mixed,density_reconstruction
125329,125000,131250,0.4924077544678788,mixed_keep_25_noise_100,mixed,density_reconstruction
112327,106250,112500,0.49235148874645995,mixed_keep_25_noise_100,mixed,density_reconstruction
6581,6251,12501,0.4922243201530501,mixed_keep_25_noise_100,mixed,density_reconstruction
29983,25001,31251,0.4920432593936057,mixed_keep_25_noise_100,mixed,density_reconstruction
49919,43751,50001,0.49195816974989287,mixed_keep_25_noise_100,mixed,density_reconstruction
80713,75001,81251,0.49192067315312166,mixed_keep_25_noise_100,mixed,density_reconstruction
169177,168750,175000,0.49189646870772624,mixed_keep_25_noise_100,mixed,density_reconstruction
199753,193750,200000,0.49179485269403544,mixed_keep_25_noise_100,mixed,density_reconstruction
163403,162500,168750,0.49177753161372967,mixed_keep_25_noise_100,mixed,density_reconstruction
31321,31251,37501,0.49172635380200963,mixed_keep_25_noise_100,mixed,density_reconstruction
144887,143750,150000,0.491707297676677,mixed_keep_25_noise_100,mixed,density_reconstruction
175267,175000,181250,0.4916291483186512,mixed_keep_25_noise_100,mixed,density_reconstruction
93949,93751,100001,0.49157393475949684,mixed_keep_25_noise_100,mixed,density_reconstruction
6761,6251,12501,0.4915498739188147,mixed_keep_25_noise_100,mixed,density_reconstruction
29989,25001,31251,0.4913939734440957,mixed_keep_25_noise_100,mixed,density_reconstruction
112163,106250,112500,0.49126115758717437,mixed_keep_25_noise_100,mixed,density_reconstruction
148817,143750,150000,0.4912532902518468,mixed_keep_25_noise_100,mixed,density_reconstruction
5437,2,6251,0.49125074144339964,mixed_keep_25_noise_100,mixed,density_reconstruction
48889,43751,50001,0.4912194694929602,mixed_keep_25_noise_100,mixed,density_reconstruction
25799,25001,31251,0.49117435657342184,mixed_keep_25_noise_100,mixed,density_reconstruction
86423,81251,87501,0.4910015685242204,mixed_keep_25_noise_100,mixed,density_reconstruction
188563,187500,193750,0.4908485189143363,mixed_keep_25_noise_100,mixed,density_reconstruction
130199,125000,131250,0.49075932750647927,mixed_keep_25_noise_100,mixed,density_reconstruction
6337,6251,12501,0.49074772725336374,mixed_keep_25_noise_100,mixed,density_reconstruction
112831,112500,118750,0.4907003203030621,mixed_keep_25_noise_100,mixed,density_reconstruction
24571,18751,25001,0.4906940119848128,mixed_keep_25_noise_100,mixed,density_reconstruction
156677,156250,162500,0.4906046139670331,mixed_keep_25_noise_100,mixed,density_reconstruction
155251,150000,156250,0.49059773003959617,mixed_keep_25_noise_100,mixed,density_reconstruction
149911,143750,150000,0.49049783046715767,mixed_keep_25_noise_100,mixed,density_reconstruction
144511,143750,150000,0.49040324896424115,mixed_keep_25_noise_100,mixed,density_reconstruction
188137,187500,193750,0.49031000069708247,mixed_keep_25_noise_100,mixed,density_reconstruction
130171,125000,131250,0.4902929204438047,mixed_keep_25_noise_100,mixed,density_reconstruction
36313,31251,37501,0.4900279362080215,mixed_keep_25_noise_100,mixed,density_reconstruction
169489,168750,175000,0.4899413512721988,mixed_keep_25_noise_100,mixed,density_reconstruction
163243,162500,168750,0.48991615901950814,mixed_keep_25_noise_100,mixed,density_reconstruction
76001,75001,81251,0.48972972519820934,mixed_keep_25_noise_100,mixed,density_reconstruction
36997,31251,37501,0.4897172673540226,mixed_keep_25_noise_100,mixed,density_reconstruction
144889,143750,150000,0.4897056012699455,mixed_keep_25_noise_100,mixed,density_reconstruction
30011,25001,31251,0.48930233763686354,mixed_keep_25_noise_100,mixed,density_reconstruction
30029,25001,31251,0.48928487521100167,mixed_keep_25_noise_100,mixed,density_reconstruction
198899,193750,200000,0.4892639166577416,mixed_keep_25_noise_100,mixed,density_reconstruction
112573,112500,118750,0.48924614746979334,mixed_keep_25_noise_100,mixed,density_reconstruction
167537,162500,168750,0.4892319078762168,mixed_keep_25_noise_100,mixed,density_reconstruction
155599,150000,156250,0.48922369611127453,mixed_keep_25_noise_100,mixed,density_reconstruction
25013,25001,31251,0.48922343392542367,mixed_keep_25_noise_100,mixed,density_reconstruction
24989,18751,25001,0.48920137494550175,mixed_keep_25_noise_100,mixed,density_reconstruction
30013,25001,31251,0.48916841063156724,mixed_keep_25_noise_100,mixed,density_reconstruction
37159,31251,37501,0.48910212770994393,mixed_keep_25_noise_100,mixed,density_reconstruction
75017,75001,81251,0.48908511289240775,mixed_keep_25_noise_100,mixed,density_reconstruction
199289,193750,200000,0.4888589569518523,mixed_keep_25_noise_100,mixed,density_reconstruction
67651,62501,68751,0.4888065530046663,mixed_keep_25_noise_100,mixed,density_reconstruction
174367,168750,175000,0.4887976478414028,mixed_keep_25_noise_100,mixed,density_reconstruction
138251,137500,143750,0.4887278922681951,mixed_keep_25_noise_100,mixed,density_reconstruction
86783,81251,87501,0.4887125740918159,mixed_keep_25_noise_100,mixed,density_reconstruction
43151,37501,43751,0.48855059755290764,mixed_keep_25_noise_100,mixed,density_reconstruction
80191,75001,81251,0.4884948048233639,mixed_keep_25_noise_100,mixed,density_reconstruction
87853,87501,93751,0.4884566980749806,mixed_keep_25_noise_100,mixed,density_reconstruction
156329,156250,162500,0.48842444282069153,mixed_keep_25_noise_100,mixed,density_reconstruction
188359,187500,193750,0.48829962165388674,mixed_keep_25_noise_100,mixed,density_reconstruction
69697,68751,75001,0.48827057722411626,mixed_keep_25_noise_100,mixed,density_reconstruction
61379,56251,62501,0.48823416148256876,mixed_keep_25_noise_100,mixed,density_reconstruction
193789,193750,200000,0.48821721672152685,mixed_keep_25_noise_100,mixed,density_reconstruction
93811,93751,100001,0.4881475820152454,mixed_keep_25_noise_100,mixed,density_reconstruction
80629,75001,81251,0.48806381165137164,mixed_keep_25_noise_100,mixed,density_reconstruction
25033,25001,31251,0.48804255286433523,mixed_keep_25_noise_100,mixed,density_reconstruction
12347,6251,12501,0.48793295783696233,mixed_keep_25_noise_100,mixed,density_reconstruction
49223,43751,50001,0.487893058236472,mixed_keep_25_noise_100,mixed,density_reconstruction
81197,75001,81251,0.48777038900848474,mixed_keep_25_noise_100,mixed,density_reconstruction
63247,62501,68751,0.4876094797715138,mixed_keep_25_noise_100,mixed,density_reconstruction
144013,143750,150000,0.48756932128107006,mixed_keep_25_noise_100,mixed,density_reconstruction
63533,62501,68751,0.48749240074165806,mixed_keep_25_noise_100,mixed,density_reconstruction
11399,6251,12501,0.48737798956018225,mixed_keep_25_noise_100,mixed,density_reconstruction
69809,68751,75001,0.48737707765319327,mixed_keep_25_noise_100,mixed,density_reconstruction
187463,181250,187500,0.4873360695798316,mixed_keep_25_noise_100,mixed,density_reconstruction
136621,131250,137500,0.4872847249661679,mixed_keep_25_noise_100,mixed,density_reconstruction
62897,62501,68751,0.4872692180793868,mixed_keep_25_noise_100,mixed,density_reconstruction
75979,75001,81251,0.4872644629040681,mixed_keep_25_noise_100,mixed,density_reconstruction
167543,162500,168750,0.48723653954462104,mixed_keep_25_noise_100,mixed,density_reconstruction
112199,106250,112500,0.4872355674043267,mixed_keep_25_noise_100,mixed,density_reconstruction
193813,193750,200000,0.4871248436277642,mixed_keep_25_noise_100,mixed,density_reconstruction
43787,43751,50001,0.4871088786618029,mixed_keep_25_noise_100,mixed,density_reconstruction
80279,75001,81251,0.4870544523857443,mixed_keep_25_noise_100,mixed,density_reconstruction
168803,168750,175000,0.4870410557517116,mixed_keep_25_noise_100,mixed,density_reconstruction
150401,150000,156250,0.4870017976224812,mixed_keep_25_noise_100,mixed,density_reconstruction
63241,62501,68751,0.4869345734623921,mixed_keep_25_noise_100,mixed,density_reconstruction
188603,187500,193750,0.4868330038654971,mixed_keep_25_noise_100,mixed,density_reconstruction
13339,12501,18751,0.48662902087903115,mixed_keep_25_noise_100,mixed,density_reconstruction
198901,193750,200000,0.48662821973058107,mixed_keep_25_noise_100,mixed,density_reconstruction
136691,131250,137500,0.486605755963413,mixed_keep_25_noise_100,mixed,density_reconstruction
31981,31251,37501,0.486603541251956,mixed_keep_25_noise_100,mixed,density_reconstruction
81071,75001,81251,0.4866020264620283,mixed_keep_25_noise_100,mixed,density_reconstruction
138371,137500,143750,0.486515243656492,mixed_keep_25_noise_100,mixed,density_reconstruction
12637,12501,18751,0.48648403187783584,mixed_keep_25_noise_100,mixed,density_reconstruction
149603,143750,150000,0.4864648301585278,mixed_keep_25_noise_100,mixed,density_reconstruction
929,2,6251,0.48645019703018794,mixed_keep_25_noise_100,mixed,density_reconstruction
74383,68751,75001,0.48640861102356064,mixed_keep_25_noise_100,mixed,density_reconstruction
136693,131250,137500,0.48638419212408845,mixed_keep_25_noise_100,mixed,density_reconstruction
68713,62501,68751,0.48632768595000986,mixed_keep_25_noise_100,mixed,density_reconstruction
136859,131250,137500,0.48632330753366837,mixed_keep_25_noise_100,mixed,density_reconstruction
36319,31251,37501,0.48632106062241715,mixed_keep_25_noise_100,mixed,density_reconstruction
144383,143750,150000,0.486168623936155,mixed_keep_25_noise_100,mixed,density_reconstruction
62723,62501,68751,0.48616054314533563,mixed_keep_25_noise_100,mixed,density_reconstruction
155627,150000,156250,0.4860909874388214,mixed_keep_25_noise_100,mixed,density_reconstruction
69259,68751,75001,0.4860204588521045,mixed_keep_25_noise_100,mixed,density_reconstruction
61381,56251,62501,0.48592540980259646,mixed_keep_25_noise_100,mixed,density_reconstruction
181199,175000,181250,0.48589842901515895,mixed_keep_25_noise_100,mixed,density_reconstruction
11743,6251,12501,0.4857654122303405,mixed_keep_25_noise_100,mixed,density_reconstruction
144271,143750,150000,0.48558043304631443,mixed_keep_25_noise_100,mixed,density_reconstruction
123911,118750,125000,0.48557930991916426,mixed_keep_25_noise_100,mixed,density_reconstruction
157327,156250,162500,0.48539198902208136,mixed_keep_25_noise_100,mixed,density_reconstruction
11393,6251,12501,0.4853567411670345,mixed_keep_25_noise_100,mixed,density_reconstruction
193763,193750,200000,0.48530365954950294,mixed_keep_25_noise_100,mixed,density_reconstruction
92857,87501,93751,0.4851713851624661,mixed_keep_25_noise_100,mixed,density_reconstruction
81281,81251,87501,0.48507997436364875,mixed_keep_25_noise_100,mixed,density_reconstruction
149381,143750,150000,0.48507163248975266,mixed_keep_25_noise_100,mixed,density_reconstruction
13127,12501,18751,0.48500851511565246,mixed_keep_25_noise_100,mixed,density_reconstruction
143813,143750,150000,0.48496916111358174,mixed_keep_25_noise_100,mixed,density_reconstruction
24251,18751,25001,0.48493033124281454,mixed_keep_25_noise_100,mixed,density_reconstruction
119557,118750,125000,0.48489123483740254,mixed_keep_25_noise_100,mixed,density_reconstruction
19763,18751,25001,0.4847641469842682,mixed_keep_25_noise_100,mixed,density_reconstruction
48947,43751,50001,0.4847292975458764,mixed_keep_25_noise_100,mixed,density_reconstruction
36913,31251,37501,0.4846716711557799,mixed_keep_25_noise_100,mixed,density_reconstruction
11863,6251,12501,0.4846039020843289,mixed_keep_25_noise_100,mixed,density_reconstruction
68041,62501,68751,0.4845481029292647,mixed_keep_25_noise_100,mixed,density_reconstruction
142657,137500,143750,0.4844871929409718,mixed_keep_25_noise_100,mixed,density_reconstruction
106279,106250,112500,0.48443089967109,mixed_keep_25_noise_100,mixed,density_reconstruction
18719,12501,18751,0.48442930524076067,mixed_keep_25_noise_100,mixed,density_reconstruction
44179,43751,50001,0.4844191350782621,mixed_keep_25_noise_100,mixed,density_reconstruction
61781,56251,62501,0.48438532301304466,mixed_keep_25_noise_100,mixed,density_reconstruction
181213,175000,181250,0.48432954646570064,mixed_keep_25_noise_100,mixed,density_reconstruction
50053,50001,56251,0.4842686337622873,mixed_keep_25_noise_100,mixed,density_reconstruction
119389,118750,125000,0.4842149784315337,mixed_keep_25_noise_100,mixed,density_reconstruction
17569,12501,18751,0.4841434868726585,mixed_keep_25_noise_100,mixed,density_reconstruction
31249,25001,31251,0.4841127113150267,mixed_keep_25_noise_100,mixed,density_reconstruction
149969,143750,150000,0.48399970993714897,mixed_keep_25_noise_100,mixed,density_reconstruction
55163,50001,56251,0.4839248516666851,mixed_keep_25_noise_100,mixed,density_reconstruction
144899,143750,150000,0.4839215458213848,mixed_keep_25_noise_100,mixed,density_reconstruction
49991,43751,50001,0.48389311605107677,mixed_keep_25_noise_100,mixed,density_reconstruction
113039,112500,118750,0.4838737920414823,mixed_keep_25_noise_100,mixed,density_reconstruction
144917,143750,150000,0.48386336945000513,mixed_keep_25_noise_100,mixed,density_reconstruction
175757,175000,181250,0.4836198696133846,mixed_keep_25_noise_100,mixed,density_reconstruction
24181,18751,25001,0.4835815684972964,mixed_keep_25_noise_100,mixed,density_reconstruction
131959,131250,137500,0.48344521018208436,mixed_keep_25_noise_100,mixed,density_reconstruction
162527,162500,168750,0.4834046808246563,mixed_keep_25_noise_100,mixed,density_reconstruction
86491,81251,87501,0.48339021375636804,mixed_keep_25_noise_100,mixed,density_reconstruction
99347,93751,100001,0.4833802250140522,mixed_keep_25_noise_100,mixed,density_reconstruction
193573,187500,193750,0.48337669899176516,mixed_keep_25_noise_100,mixed,density_reconstruction
67801,62501,68751,0.48318563890872385,mixed_keep_25_noise_100,mixed,density_reconstruction
80273,75001,81251,0.4831487344762647,mixed_keep_25_noise_100,mixed,density_reconstruction
17573,12501,18751,0.48310494699828677,mixed_keep_25_noise_100,mixed,density_reconstruction
111863,106250,112500,0.48309681757849005,mixed_keep_25_noise_100,mixed,density_reconstruction
12391,6251,12501,0.4830932763711706,mixed_keep_25_noise_100,mixed,density_reconstruction
6271,6251,12501,0.4830690694684836,mixed_keep_25_noise_100,mixed,density_reconstruction
188369,187500,193750,0.48303035072657585,mixed_keep_25_noise_100,mixed,density_reconstruction
93629,87501,93751,0.48299367825886325,mixed_keep_25_noise_100,mixed,density_reconstruction
13523,12501,18751,0.48298871250262454,mixed_keep_25_noise_100,mixed,density_reconstruction
967,2,6251,0.4829371781815595,mixed_keep_25_noise_100,mixed,density_reconstruction
93763,93751,100001,0.48277342616917673,mixed_keep_25_noise_100,mixed,density_reconstruction
23929,18751,25001,0.4827210409626028,mixed_keep_25_noise_100,mixed,density_reconstruction
87511,87501,93751,0.48268965900303357,mixed_keep_25_noise_100,mixed,density_reconstruction
99989,93751,100001,0.4826458974631723,mixed_keep_25_noise_100,mixed,density_reconstruction
61511,56251,62501,0.48255815876997316,mixed_keep_25_noise_100,mixed,density_reconstruction
169567,168750,175000,0.48252177059593426,mixed_keep_25_noise_100,mixed,density_reconstruction
82073,81251,87501,0.4824730220639323,mixed_keep_25_noise_100,mixed,density_reconstruction
124759,118750,125000,0.48246616837883494,mixed_keep_25_noise_100,mixed,density_reconstruction
169709,168750,175000,0.48233407560411556,mixed_keep_25_noise_100,mixed,density_reconstruction
55631,50001,56251,0.48231697636636645,mixed_keep_25_noise_100,mixed,density_reconstruction
81701,81251,87501,0.4822684398679532,mixed_keep_25_noise_100,mixed,density_reconstruction
25801,25001,31251,0.4821430495794201,mixed_keep_25_noise_100,mixed,density_reconstruction
50387,50001,56251,0.48210376942839855,mixed_keep_25_noise_100,mixed,density_reconstruction
123923,118750,125000,0.48210076303241184,mixed_keep_25_noise_100,mixed,density_reconstruction
25969,25001,31251,0.48203456131621686,mixed_keep_25_noise_100,mixed,density_reconstruction
55259,50001,56251,0.4820249098558733,mixed_keep_25_noise_100,mixed,density_reconstruction
