window_index,window_midpoint,bin_left,bin_right,bin_center,density
10,42313.58010560905,2.0,2.2,2.1,0.12798264642082416
10,42313.58010560905,2.2,2.4000000000000004,2.3000000000000003,0.11930585683297171
10,42313.58010560905,2.4000000000000004,2.6,2.5,0.06290672451193068
10,42313.58010560905,2.6,2.8000000000000003,2.7,0.06073752711496741
10,42313.58010560905,2.8000000000000003,3.0,2.9000000000000004,0.06073752711496755
10,42313.58010560905,3.0,3.2,3.1,0.017353579175704972
10,42313.58010560905,3.2,3.4000000000000004,3.3000000000000003,0.02386117136659434
10,42313.58010560905,3.4000000000000004,3.6,3.5,0.013015184381778759
10,42313.58010560905,3.6,3.8000000000000003,3.7,0.008676789587852486
10,42313.58010560905,3.8000000000000003,4.0,3.9000000000000004,0.010845986984815632
10,42313.58010560905,4.0,4.2,4.1,0.0065075921908893655
10,42313.58010560905,4.2,4.4,4.300000000000001,0.0
10,42313.58010560905,4.4,4.6000000000000005,4.5,0.0
10,42313.58010560905,4.6000000000000005,4.800000000000001,4.700000000000001,0.0021691973969631215
10,42313.58010560905,4.800000000000001,5.0,4.9,0.008676789587852526
10,42313.58010560905,5.0,5.2,5.1,0.0065075921908893655
10,42313.58010560905,5.2,5.4,5.300000000000001,0.0
10,42313.58010560905,5.4,5.6000000000000005,5.5,0.0021691973969631215
10,42313.58010560905,5.6000000000000005,5.800000000000001,5.700000000000001,0.0021691973969631215
10,42313.58010560905,5.800000000000001,6.0,5.9,0.0021691973969631315
10,42313.58010560905,6.0,6.2,6.1,0.0
10,42313.58010560905,6.2,6.4,6.300000000000001,0.0
10,42313.58010560905,6.4,6.6000000000000005,6.5,0.0
10,42313.58010560905,6.6000000000000005,6.800000000000001,6.700000000000001,0.0
10,42313.58010560905,6.800000000000001,7.0,6.9,0.0
10,42313.58010560905,7.0,7.2,7.1,0.0
10,42313.58010560905,7.2,7.4,7.300000000000001,0.0
10,42313.58010560905,7.4,7.6000000000000005,7.5,0.0
10,42313.58010560905,7.6000000000000005,7.800000000000001,7.700000000000001,0.0
10,42313.58010560905,7.800000000000001,8.0,7.9,0.0
11,75198.49404609842,0.0,0.2,0.1,0.5832476875642343
11,75198.49404609842,0.2,0.4,0.30000000000000004,0.5768242548818089
11,75198.49404609842,0.4,0.6000000000000001,0.5,0.9468139773895166
11,75198.49404609842,0.6000000000000001,0.8,0.7000000000000001,0.3969681397738953
11,75198.49404609842,0.8,1.0,0.9,0.4868961973278521
11,75198.49404609842,1.0,1.2000000000000002,1.1,0.4830421377183963
11,75198.49404609842,1.2000000000000002,1.4000000000000001,1.3000000000000003,0.301901336073998
11,75198.49404609842,1.4000000000000001,1.6,1.5,0.29033915724563214
11,75198.49404609842,1.6,1.8,1.7000000000000002,0.2530832476875643
11,75198.49404609842,1.8,2.0,1.9,0.14902363823227135
11,75198.49404609842,2.0,2.2,2.1,0.1515930113052414
11,75198.49404609842,2.2,2.4000000000000004,2.3000000000000003,0.06166495375128463
11,75198.49404609842,2.4000000000000004,2.6,2.5,0.06294964028776986
11,75198.49404609842,2.6,2.8000000000000003,2.7,0.09378211716341205
11,75198.49404609842,2.8000000000000003,3.0,2.9000000000000004,0.025693730729701984
11,75198.49404609842,3.0,3.2,3.1,0.0372559095580678
11,75198.49404609842,3.2,3.4000000000000004,3.3000000000000003,0.026978417266187025
11,75198.49404609842,3.4000000000000004,3.6,3.5,0.023124357656731785
11,75198.49404609842,3.6,3.8000000000000003,3.7,0.02183967112024664
11,75198.49404609842,3.8000000000000003,4.0,3.9000000000000004,0.005138746145940398
11,75198.49404609842,4.0,4.2,4.1,0.005138746145940386
11,75198.49404609842,4.2,4.4,4.300000000000001,0.0038540596094552896
11,75198.49404609842,4.4,4.6000000000000005,4.5,0.002569373072970193
11,75198.49404609842,4.6000000000000005,4.800000000000001,4.700000000000001,0.0038540596094552896
11,75198.49404609842,4.800000000000001,5.0,4.9,0.0012846865364851022
11,75198.49404609842,5.0,5.2,5.1,0.002569373072970193
11,75198.49404609842,5.2,5.4,5.300000000000001,0.0012846865364850965
11,75198.49404609842,5.4,5.6000000000000005,5.5,0.0
11,75198.49404609842,5.6000000000000005,5.800000000000001,5.700000000000001,0.0012846865364850965
11,75198.49404609842,5.800000000000001,6.0,5.9,0.0
11,75198.49404609842,6.0,6.2,6.1,0.0
11,75198.49404609842,6.2,6.4,6.300000000000001,0.0
11,75198.49404609842,6.4,6.6000000000000005,6.5,0.0
11,75198.49404609842,6.6000000000000005,6.800000000000001,6.700000000000001,0.0
11,75198.49404609842,6.800000000000001,7.0,6.9,0.0
11,75198.49404609842,7.0,7.2,7.1,0.0
11,75198.49404609842,7.2,7.4,7.300000000000001,0.0
11,75198.49404609842,7.4,7.6000000000000005,7.5,0.0
11,75198.49404609842,7.6000000000000005,7.800000000000001,7.700000000000001,0.0
11,75198.49404609842,7.800000000000001,8.0,7.9,0.0
12,133640.63009292618,0.0,0.2,0.1,0.5569948186528497
12,133640.63009292618,0.2,0.4,0.30000000000000004,0.547851264858275
12,133640.63009292618,0.4,0.6000000000000001,0.5,0.8998780859494054
12,133640.63009292618,0.6000000000000001,0.8,0.7000000000000001,0.3718378543127096
12,133640.63009292618,0.8,1.0,0.9,0.5737580006095704
12,133640.63009292618,1.0,1.2000000000000002,1.1,0.6270953977445896
12,133640.63009292618,1.2000000000000002,1.4000000000000001,1.3000000000000003,0.24459006400487662
12,133640.63009292618,1.4000000000000001,1.6,1.5,0.31926241999390437
12,133640.63009292618,1.6,1.8,1.7000000000000002,0.13791526973483698
12,133640.63009292618,1.8,2.0,1.9,0.15391648887534293
12,133640.63009292618,2.0,2.2,2.1,0.1577263029564156
12,133640.63009292618,2.2,2.4000000000000004,2.3000000000000003,0.08838768668088988
12,133640.63009292618,2.4000000000000004,2.6,2.5,0.1081987199024689
12,133640.63009292618,2.6,2.8000000000000003,2.7,0.025906735751295314
12,133640.63009292618,2.8000000000000003,3.0,2.9000000000000004,0.04266991770801591
12,133640.63009292618,3.0,3.2,3.1,0.039622066443157536
12,133640.63009292618,3.2,3.4000000000000004,3.3000000000000003,0.028954587016153586
12,133640.63009292618,3.4000000000000004,3.6,3.5,0.021334958854007956
12,133640.63009292618,3.6,3.8000000000000003,3.7,0.008381590978360248
12,133640.63009292618,3.8000000000000003,4.0,3.9000000000000004,0.013715330691862255
12,133640.63009292618,4.0,4.2,4.1,0.006857665345931112
12,133640.63009292618,4.2,4.4,4.300000000000001,0.0022858884486437045
12,133640.63009292618,4.4,4.6000000000000005,4.5,0.006095702529716545
12,133640.63009292618,4.6000000000000005,4.800000000000001,4.700000000000001,0.006857665345931112
12,133640.63009292618,4.800000000000001,5.0,4.9,0.0007619628162145714
12,133640.63009292618,5.0,5.2,5.1,0.004571776897287409
12,133640.63009292618,5.2,5.4,5.300000000000001,0.0
12,133640.63009292618,5.4,5.6000000000000005,5.5,0.0015239256324291362
12,133640.63009292618,5.6000000000000005,5.800000000000001,5.700000000000001,0.0015239256324291362
12,133640.63009292618,5.800000000000001,6.0,5.9,0.0007619628162145714
12,133640.63009292618,6.0,6.2,6.1,0.0
12,133640.63009292618,6.2,6.4,6.300000000000001,0.0
12,133640.63009292618,6.4,6.6000000000000005,6.5,0.0
12,133640.63009292618,6.6000000000000005,6.800000000000001,6.700000000000001,0.0
12,133640.63009292618,6.800000000000001,7.0,6.9,0.0
12,133640.63009292618,7.0,7.2,7.1,0.0007619628162145681
12,133640.63009292618,7.2,7.4,7.300000000000001,0.0
12,133640.63009292618,7.4,7.6000000000000005,7.5,0.0
12,133640.63009292618,7.6000000000000005,7.800000000000001,7.700000000000001,0.0
12,133640.63009292618,7.800000000000001,8.0,7.9,0.0
13,237502.33615962902,0.0,0.2,0.1,0.5291479820627802
13,237502.33615962902,0.2,0.4,0.30000000000000004,0.5295964125560538
13,237502.33615962902,0.4,0.6000000000000001,0.5,0.8775784753363225
13,237502.33615962902,0.6000000000000001,0.8,0.7000000000000001,0.5152466367713006
13,237502.33615962902,0.8,1.0,0.9,0.8300448430493275
13,237502.33615962902,1.0,1.2000000000000002,1.1,0.2721973094170401
13,237502.33615962902,1.2000000000000002,1.4000000000000001,1.3000000000000003,0.1816143497757848
13,237502.33615962902,1.4000000000000001,1.6,1.5,0.3466367713004485
13,237502.33615962902,1.6,1.8,1.7000000000000002,0.20538116591928254
13,237502.33615962902,1.8,2.0,1.9,0.20448430493273548
13,237502.33615962902,2.0,2.2,2.1,0.07488789237668154
13,237502.33615962902,2.2,2.4000000000000004,2.3000000000000003,0.10941704035874429
13,237502.33615962902,2.4000000000000004,2.6,2.5,0.09103139013452927
13,237502.33615962902,2.6,2.8000000000000003,2.7,0.03991031390134526
13,237502.33615962902,2.8000000000000003,3.0,2.9000000000000004,0.046188340807174946
13,237502.33615962902,3.0,3.2,3.1,0.02825112107623316
13,237502.33615962902,3.2,3.4000000000000004,3.3000000000000003,0.038116591928251085
13,237502.33615962902,3.4000000000000004,3.6,3.5,0.02242152466367716
13,237502.33615962902,3.6,3.8000000000000003,3.7,0.008520179372197302
13,237502.33615962902,3.8000000000000003,4.0,3.9000000000000004,0.012107623318385665
13,237502.33615962902,4.0,4.2,4.1,0.004035874439461879
13,237502.33615962902,4.2,4.4,4.300000000000001,0.007623318385650218
13,237502.33615962902,4.4,4.6000000000000005,4.5,0.0044843049327354225
13,237502.33615962902,4.6000000000000005,4.800000000000001,4.700000000000001,0.005381165919282507
13,237502.33615962902,4.800000000000001,5.0,4.9,0.006726457399103164
13,237502.33615962902,5.0,5.2,5.1,0.0008968609865470845
13,237502.33615962902,5.2,5.4,5.300000000000001,0.003587443946188338
13,237502.33615962902,5.4,5.6000000000000005,5.5,0.0008968609865470845
13,237502.33615962902,5.6000000000000005,5.800000000000001,5.700000000000001,0.001793721973094169
13,237502.33615962902,5.800000000000001,6.0,5.9,0.0
13,237502.33615962902,6.0,6.2,6.1,0.0004484304932735422
13,237502.33615962902,6.2,6.4,6.300000000000001,0.0004484304932735422
13,237502.33615962902,6.4,6.6000000000000005,6.5,0.0008968609865470845
13,237502.33615962902,6.6000000000000005,6.800000000000001,6.700000000000001,0.0
13,237502.33615962902,6.800000000000001,7.0,6.9,0.0
13,237502.33615962902,7.0,7.2,7.1,0.0
13,237502.33615962902,7.2,7.4,7.300000000000001,0.0
13,237502.33615962902,7.4,7.6000000000000005,7.5,0.0
13,237502.33615962902,7.6000000000000005,7.800000000000001,7.700000000000001,0.0
13,237502.33615962902,7.800000000000001,8.0,7.9,0.0
14,422082.4134251606,0.0,0.2,0.1,0.5018469656992084
14,422082.4134251606,0.2,0.4,0.30000000000000004,0.5073878627968338
14,422082.4134251606,0.4,0.6000000000000001,0.5,0.8361477572559364
14,422082.4134251606,0.6000000000000001,0.8,0.7000000000000001,0.795250659630607
14,422082.4134251606,0.8,1.0,0.9,0.5126649076517151
14,422082.4134251606,1.0,1.2000000000000002,1.1,0.2810026385224272
14,422082.4134251606,1.2000000000000002,1.4000000000000001,1.3000000000000003,0.4255936675461742
14,422082.4134251606,1.4000000000000001,1.6,1.5,0.24591029023746708
14,422082.4134251606,1.6,1.8,1.7000000000000002,0.14459102902374674
14,422082.4134251606,1.8,2.0,1.9,0.21846965699208448
14,422082.4134251606,2.0,2.2,2.1,0.11187335092348276
14,422082.4134251606,2.2,2.4000000000000004,2.3000000000000003,0.1292875989445909
14,422082.4134251606,2.4000000000000004,2.6,2.5,0.04802110817941959
14,422082.4134251606,2.6,2.8000000000000003,2.7,0.061741424802110756
14,422082.4134251606,2.8000000000000003,3.0,2.9000000000000004,0.0385224274406333
14,422082.4134251606,3.0,3.2,3.1,0.0343007915567282
14,422082.4134251606,3.2,3.4000000000000004,3.3000000000000003,0.031398416886543504
14,422082.4134251606,3.4000000000000004,3.6,3.5,0.015567282321899757
14,422082.4134251606,3.6,3.8000000000000003,3.7,0.014248021108179408
14,422082.4134251606,3.8000000000000003,4.0,3.9000000000000004,0.008707124010554101
14,422082.4134251606,4.0,4.2,4.1,0.009762532981530334
14,422082.4134251606,4.2,4.4,4.300000000000001,0.006332453825857514
14,422082.4134251606,4.4,4.6000000000000005,4.5,0.006332453825857514
14,422082.4134251606,4.6000000000000005,4.800000000000001,4.700000000000001,0.00343007915567282
14,422082.4134251606,4.800000000000001,5.0,4.9,0.0015831134564643855
14,422082.4134251606,5.0,5.2,5.1,0.0023746701846965677
14,422082.4134251606,5.2,5.4,5.300000000000001,0.0023746701846965677
14,422082.4134251606,5.4,5.6000000000000005,5.5,0.0007915567282321893
14,422082.4134251606,5.6000000000000005,5.800000000000001,5.700000000000001,0.0010554089709762524
14,422082.4134251606,5.800000000000001,6.0,5.9,0.0007915567282321928
14,422082.4134251606,6.0,6.2,6.1,0.0005277044854881262
14,422082.4134251606,6.2,6.4,6.300000000000001,0.0005277044854881262
14,422082.4134251606,6.4,6.6000000000000005,6.5,0.0002638522427440631
14,422082.4134251606,6.6000000000000005,6.800000000000001,6.700000000000001,0.0005277044854881262
14,422082.4134251606,6.800000000000001,7.0,6.9,0.00026385224274406424
14,422082.4134251606,7.0,7.2,7.1,0.0
14,422082.4134251606,7.2,7.4,7.300000000000001,0.0
14,422082.4134251606,7.4,7.6000000000000005,7.5,0.0002638522427440631
14,422082.4134251606,7.6000000000000005,7.800000000000001,7.700000000000001,0.0002638522427440631
14,422082.4134251606,7.800000000000001,8.0,7.9,0.0
15,750112.889849927,0.0,0.2,0.1,0.4858331005803308
15,750112.889849927,0.2,0.4,0.30000000000000004,0.4816435465350836
15,750112.889849927,0.4,0.6000000000000001,0.5,1.1161282313875178
15,750112.889849927,0.6000000000000001,0.8,0.7000000000000001,0.4783850044998915
15,750112.889849927,0.8,1.0,0.9,0.5089532321633616
15,750112.889849927,1.0,1.2000000000000002,1.1,0.4273345126152123
15,750112.889849927,1.2000000000000002,1.4000000000000001,1.3000000000000003,0.345095118393694
15,750112.889849927,1.4000000000000001,1.6,1.5,0.1844955466592186
15,750112.889849927,1.6,1.8,1.7000000000000002,0.29047574713713814
15,750112.889849927,1.8,2.0,1.9,0.10644570648294699
15,750112.889849927,2.0,2.2,2.1,0.13965180150823933
15,750112.889849927,2.2,2.4000000000000004,2.3000000000000003,0.13018651273934756
15,750112.889849927,2.4000000000000004,2.6,2.5,0.04530925115600664
15,750112.889849927,2.6,2.8000000000000003,2.7,0.07106725010085958
15,750112.889849927,2.8000000000000003,3.0,2.9000000000000004,0.03661980572882728
15,750112.889849927,3.0,3.2,3.1,0.04592992582937649
15,750112.889849927,3.2,3.4000000000000004,3.3000000000000003,0.022654625578003268
15,750112.889849927,3.4000000000000004,3.6,3.5,0.020016758216181017
15,750112.889849927,3.6,3.8000000000000003,3.7,0.013189336809111493
15,750112.889849927,3.8000000000000003,4.0,3.9000000000000004,0.01148248145734415
15,750112.889849927,4.0,4.2,4.1,0.00837910809049436
15,750112.889849927,4.2,4.4,4.300000000000001,0.0074480960804394316
15,750112.889849927,4.4,4.6000000000000005,4.5,0.00589640939701455
15,750112.889849927,4.6000000000000005,4.800000000000001,4.700000000000001,0.0038792167085622037
15,750112.889849927,4.800000000000001,5.0,4.9,0.004344722713589688
15,750112.889849927,5.0,5.2,5.1,0.0012413493467399051
15,750112.889849927,5.2,5.4,5.300000000000001,0.002327530025137322
15,750112.889849927,5.4,5.6000000000000005,5.5,0.0010861806783974172
15,750112.889849927,5.6000000000000005,5.800000000000001,5.700000000000001,0.0013965180150823933
15,750112.889849927,5.800000000000001,6.0,5.9,0.0007758433417124442
15,750112.889849927,6.0,6.2,6.1,0.0007758433417124408
15,750112.889849927,6.2,6.4,6.300000000000001,0.00046550600502746447
15,750112.889849927,6.4,6.6000000000000005,6.5,0.00015516866834248814
15,750112.889849927,6.6000000000000005,6.800000000000001,6.700000000000001,0.00046550600502746447
15,750112.889849927,6.800000000000001,7.0,6.9,0.0
15,750112.889849927,7.0,7.2,7.1,0.00015516866834248814
15,750112.889849927,7.2,7.4,7.300000000000001,0.0003103373366849763
15,750112.889849927,7.4,7.6000000000000005,7.5,0.0
15,750112.889849927,7.6000000000000005,7.800000000000001,7.700000000000001,0.0
15,750112.889849927,7.800000000000001,8.0,7.9,0.0
