candidate,method,bin_left,bin_right,score,scenario,kind,gap_score,neighbor_score,density_score
154423,density_only,150000,156250,0.7923205058284571,biased_low_missing_high_noise,biased_range,,,
120577,density_only,118750,125000,0.792319907151136,biased_low_missing_high_noise,biased_range,,,
158077,density_only,156250,162500,0.7923190491206956,biased_low_missing_high_noise,biased_range,,,
198173,density_only,193750,200000,0.792318803408709,biased_low_missing_high_noise,biased_range,,,
116923,density_only,112500,118750,0.792318590599596,biased_low_missing_high_noise,biased_range,,,
16927,density_only,12501,18751,0.7918384782852856,biased_low_missing_high_noise,biased_range,,,
116927,density_only,112500,118750,0.7916817701597353,biased_low_missing_high_noise,biased_range,,,
126823,density_only,125000,131250,0.7916816395798415,biased_low_missing_high_noise,biased_range,,,
173177,density_only,168750,175000,0.7916802076509245,biased_low_missing_high_noise,biased_range,,,
185677,density_only,181250,187500,0.7916801308093048,biased_low_missing_high_noise,biased_range,,,
133073,density_only,131250,137500,0.7916796583266262,biased_low_missing_high_noise,biased_range,,,
158071,density_only,156250,162500,0.7913615615551571,biased_low_missing_high_noise,biased_range,,,
179429,density_only,175000,181250,0.7913611108066353,biased_low_missing_high_noise,biased_range,,,
191929,density_only,187500,193750,0.7913604559140759,biased_low_missing_high_noise,biased_range,,,
164321,density_only,162500,168750,0.7913604147955747,biased_low_missing_high_noise,biased_range,,,
116929,density_only,112500,118750,0.7913601181636126,biased_low_missing_high_noise,biased_range,,,
198179,density_only,193750,200000,0.7913600751102291,biased_low_missing_high_noise,biased_range,,,
33071,density_only,31251,37501,0.7911985544849838,biased_low_missing_high_noise,biased_range,,,
185681,density_only,181250,187500,0.7910409641745743,biased_low_missing_high_noise,biased_range,,,
120569,density_only,118750,125000,0.791040769660421,biased_low_missing_high_noise,biased_range,,,
166931,density_only,162500,168750,0.7910402214920416,biased_low_missing_high_noise,biased_range,,,
110681,density_only,106250,112500,0.7910401095122632,biased_low_missing_high_noise,biased_range,,,
160681,density_only,156250,162500,0.7910400045503088,biased_low_missing_high_noise,biased_range,,,
133069,density_only,131250,137500,0.7910391910467792,biased_low_missing_high_noise,biased_range,,,
114319,density_only,112500,118750,0.7910391865184198,biased_low_missing_high_noise,biased_range,,,
176819,density_only,175000,181250,0.7910391411570734,biased_low_missing_high_noise,biased_range,,,
141931,density_only,137500,143750,0.7910390760617344,biased_low_missing_high_noise,biased_range,,,
8069,density_only,6251,12501,0.7908805960210505,biased_low_missing_high_noise,biased_range,,,
185683,density_only,181250,187500,0.7907227525619198,biased_low_missing_high_noise,biased_range,,,
116933,density_only,112500,118750,0.7907225034950613,biased_low_missing_high_noise,biased_range,,,
183067,density_only,181250,187500,0.7907211277734781,biased_low_missing_high_noise,biased_range,,,
151817,density_only,150000,156250,0.7907195523781653,biased_low_missing_high_noise,biased_range,,,
16937,density_only,12501,18751,0.7902393011726495,biased_low_missing_high_noise,biased_range,,,
120563,density_only,118750,125000,0.7900808158082983,biased_low_missing_high_noise,biased_range,,,
139313,density_only,137500,143750,0.790080617769984,biased_low_missing_high_noise,biased_range,,,
151813,density_only,150000,156250,0.7900805431854268,biased_low_missing_high_noise,biased_range,,,
160687,density_only,156250,162500,0.7900803996453953,biased_low_missing_high_noise,biased_range,,,
141937,density_only,137500,143750,0.7900801445338226,biased_low_missing_high_noise,biased_range,,,
179437,density_only,175000,181250,0.7900786010223413,biased_low_missing_high_noise,biased_range,,,
60689,density_only,56251,62501,0.7899202226103337,biased_low_missing_high_noise,biased_range,,,
154439,density_only,150000,156250,0.789761560731065,biased_low_missing_high_noise,biased_range,,,
189311,density_only,187500,193750,0.7897606588419547,biased_low_missing_high_noise,biased_range,,,
129439,density_only,125000,131250,0.7897602118947099,biased_low_missing_high_noise,biased_range,,,
173189,density_only,168750,175000,0.7897599523643231,biased_low_missing_high_noise,biased_range,,,
108061,density_only,106250,112500,0.7897598642400854,biased_low_missing_high_noise,biased_range,,,
114311,density_only,112500,118750,0.7897595889099064,biased_low_missing_high_noise,biased_range,,,
4441,density_only,2,6251,0.7896458121769672,biased_low_missing_high_noise,biased_range,,,
176809,density_only,175000,181250,0.7894411874595036,biased_low_missing_high_noise,biased_range,,,
179441,density_only,175000,181250,0.7894399072072869,biased_low_missing_high_noise,biased_range,,,
164309,density_only,162500,168750,0.7894398406650498,biased_low_missing_high_noise,biased_range,,,
139309,density_only,137500,143750,0.7894397983282728,biased_low_missing_high_noise,biased_range,,,
141941,density_only,137500,143750,0.7894396488039983,biased_low_missing_high_noise,biased_range,,,
173191,density_only,168750,175000,0.7894390264830247,biased_low_missing_high_noise,biased_range,,,
183059,density_only,181250,187500,0.7894389586281949,biased_low_missing_high_noise,biased_range,,,
123191,density_only,118750,125000,0.7894389135596916,biased_low_missing_high_noise,biased_range,,,
91943,density_only,87501,93751,0.7892802442348953,biased_low_missing_high_noise,biased_range,,,
129443,density_only,125000,131250,0.7891214512873705,biased_low_missing_high_noise,biased_range,,,
120557,density_only,118750,125000,0.7891207318942183,biased_low_missing_high_noise,biased_range,,,
185693,density_only,181250,187500,0.7891203230330385,biased_low_missing_high_noise,biased_range,,,
148193,density_only,143750,150000,0.7891198480207923,biased_low_missing_high_noise,biased_range,,,
189307,density_only,187500,193750,0.7891197597048064,biased_low_missing_high_noise,biased_range,,,
176807,density_only,175000,181250,0.7891196973923613,biased_low_missing_high_noise,biased_range,,,
198193,density_only,193750,200000,0.7891178935891107,biased_low_missing_high_noise,biased_range,,,
170557,density_only,168750,175000,0.7891176399381363,biased_low_missing_high_noise,biased_range,,,
101807,density_only,100001,106250,0.7890066456646515,biased_low_missing_high_noise,biased_range,,,
58057,density_only,56251,62501,0.7889601181485403,biased_low_missing_high_noise,biased_range,,,
4447,density_only,2,6251,0.7886859275605475,biased_low_missing_high_noise,biased_range,,,
139303,density_only,137500,143750,0.7884820824002332,biased_low_missing_high_noise,biased_range,,,
160697,density_only,156250,162500,0.788481318243174,biased_low_missing_high_noise,biased_range,,,
198197,density_only,193750,200000,0.7884804091350002,biased_low_missing_high_noise,biased_range,,,
135697,density_only,131250,137500,0.7884785977802292,biased_low_missing_high_noise,biased_range,,,
139301,density_only,137500,143750,0.7881613246452828,biased_low_missing_high_noise,biased_range,,,
129449,density_only,125000,131250,0.7881612325046222,biased_low_missing_high_noise,biased_range,,,
120551,density_only,118750,125000,0.7881607217324798,biased_low_missing_high_noise,biased_range,,,
133051,density_only,131250,137500,0.7881598632546228,biased_low_missing_high_noise,biased_range,,,
166949,density_only,162500,168750,0.7881593281934142,biased_low_missing_high_noise,biased_range,,,
185699,density_only,181250,187500,0.7881593061577155,biased_low_missing_high_noise,biased_range,,,
170551,density_only,168750,175000,0.7881588190041838,biased_low_missing_high_noise,biased_range,,,
91951,density_only,87501,93751,0.7880002621591919,biased_low_missing_high_noise,biased_range,,,
151799,density_only,150000,156250,0.7878406442452721,biased_low_missing_high_noise,biased_range,,,
145549,density_only,143750,150000,0.7878404592667783,biased_low_missing_high_noise,biased_range,,,
135701,density_only,131250,137500,0.7878402544518865,biased_low_missing_high_noise,biased_range,,,
114299,density_only,112500,118750,0.7878400803336656,biased_low_missing_high_noise,biased_range,,,
148201,density_only,143750,150000,0.7878399573683023,biased_low_missing_high_noise,biased_range,,,
164299,density_only,162500,168750,0.7878375833168804,biased_low_missing_high_noise,biased_range,,,
85703,density_only,81251,87501,0.787681183403611,biased_low_missing_high_noise,biased_range,,,
58049,density_only,56251,62501,0.7876794581492679,biased_low_missing_high_noise,biased_range,,,
176797,density_only,175000,181250,0.7875215003611805,biased_low_missing_high_noise,biased_range,,,
179453,density_only,175000,181250,0.7875212400598518,biased_low_missing_high_noise,biased_range,,,
145547,density_only,143750,150000,0.7875207713532675,biased_low_missing_high_noise,biased_range,,,
158047,density_only,156250,162500,0.7875192071603576,biased_low_missing_high_noise,biased_range,,,
139297,density_only,137500,143750,0.7875187723896849,biased_low_missing_high_noise,biased_range,,,
183047,density_only,181250,187500,0.7875187468830168,biased_low_missing_high_noise,biased_range,,,
116953,density_only,112500,118750,0.7875184273936824,biased_low_missing_high_noise,biased_range,,,
191953,density_only,187500,193750,0.7875183110881611,biased_low_missing_high_noise,biased_range,,,
123203,density_only,118750,125000,0.7875180432841953,biased_low_missing_high_noise,biased_range,,,
101797,density_only,100001,106250,0.7874083796435484,biased_low_missing_high_noise,biased_range,,,
41957,density_only,37501,43751,0.7870391042783915,biased_low_missing_high_noise,biased_range,,,
145543,density_only,143750,150000,0.7868808494434719,biased_low_missing_high_noise,biased_range,,,
173207,density_only,168750,175000,0.7868804969352924,biased_low_missing_high_noise,biased_range,,,
148207,density_only,143750,150000,0.7868801957126157,biased_low_missing_high_noise,biased_range,,,
129457,density_only,125000,131250,0.7868786645943413,biased_low_missing_high_noise,biased_range,,,
66959,density_only,62501,68751,0.7867197063173101,biased_low_missing_high_noise,biased_range,,,
164291,density_only,162500,168750,0.7865614874679908,biased_low_missing_high_noise,biased_range,,,
160709,density_only,156250,162500,0.7865609414362253,biased_low_missing_high_noise,biased_range,,,
123209,density_only,118750,125000,0.7865604376570314,biased_low_missing_high_noise,biased_range,,,
176791,density_only,175000,181250,0.78656040104291,biased_low_missing_high_noise,biased_range,,,
108041,density_only,106250,112500,0.786560332229695,biased_low_missing_high_noise,biased_range,,,
183041,density_only,181250,187500,0.7865601876758745,biased_low_missing_high_noise,biased_range,,,
195541,density_only,193750,200000,0.7865601507044658,biased_low_missing_high_noise,biased_range,,,
173209,density_only,168750,175000,0.7865594256577754,biased_low_missing_high_noise,biased_range,,,
154459,density_only,150000,156250,0.7865593360142134,biased_low_missing_high_noise,biased_range,,,
139291,density_only,137500,143750,0.7865585594068659,biased_low_missing_high_noise,biased_range,,,
116959,density_only,112500,118750,0.7865580917885785,biased_low_missing_high_noise,biased_range,,,
185711,density_only,181250,187500,0.7862410015345196,biased_low_missing_high_noise,biased_range,,,
141961,density_only,137500,143750,0.7862408746209397,biased_low_missing_high_noise,biased_range,,,
170539,density_only,168750,175000,0.7862402601093162,biased_low_missing_high_noise,biased_range,,,
110711,density_only,106250,112500,0.7862402598847763,biased_low_missing_high_noise,biased_range,,,
179461,density_only,175000,181250,0.7862402393058074,biased_low_missing_high_noise,biased_range,,,
120539,density_only,118750,125000,0.7862401840124577,biased_low_missing_high_noise,biased_range,,,
129461,density_only,125000,131250,0.7862400410273527,biased_low_missing_high_noise,biased_range,,,
195539,density_only,193750,200000,0.786239873832736,biased_low_missing_high_noise,biased_range,,,
160711,density_only,156250,162500,0.7862396096073793,biased_low_missing_high_noise,biased_range,,,
133039,density_only,131250,137500,0.7862393097481827,biased_low_missing_high_noise,biased_range,,,
176789,density_only,175000,181250,0.7862390861798034,biased_low_missing_high_noise,biased_range,,,
101789,density_only,100001,106250,0.7861240926186247,biased_low_missing_high_noise,biased_range,,,
16963,density_only,12501,18751,0.7860810522887415,biased_low_missing_high_noise,biased_range,,,
8039,density_only,6251,12501,0.7860809729936655,biased_low_missing_high_noise,biased_range,,,
183037,density_only,181250,187500,0.7859211947203485,biased_low_missing_high_noise,biased_range,,,
170537,density_only,168750,175000,0.7859201680642337,biased_low_missing_high_noise,biased_range,,,
151787,density_only,150000,156250,0.7859195250170908,biased_low_missing_high_noise,biased_range,,,
108037,density_only,106250,112500,0.785918670805626,biased_low_missing_high_noise,biased_range,,,
151783,density_only,150000,156250,0.785279725278821,biased_low_missing_high_noise,biased_range,,,
166967,density_only,162500,168750,0.7852797118281292,biased_low_missing_high_noise,biased_range,,,
133033,density_only,131250,137500,0.7852788354922029,biased_low_missing_high_noise,biased_range,,,
123217,density_only,118750,125000,0.785278248316851,biased_low_missing_high_noise,biased_range,,,
26783,density_only,25001,31251,0.7851198876034574,biased_low_missing_high_noise,biased_range,,,
91969,density_only,87501,93751,0.785119693648291,biased_low_missing_high_noise,biased_range,,,
64283,density_only,62501,68751,0.7851196560418827,biased_low_missing_high_noise,biased_range,,,
54469,density_only,50001,56251,0.7851196434247568,biased_low_missing_high_noise,biased_range,,,
191969,density_only,187500,193750,0.7849614214447643,biased_low_missing_high_noise,biased_range,,,
126781,density_only,125000,131250,0.7849606466750104,biased_low_missing_high_noise,biased_range,,,
114281,density_only,112500,118750,0.7849603747709284,biased_low_missing_high_noise,biased_range,,,
116969,density_only,112500,118750,0.7849600684081711,biased_low_missing_high_noise,biased_range,,,
145531,density_only,143750,150000,0.7849595554978661,biased_low_missing_high_noise,biased_range,,,
173219,density_only,168750,175000,0.7849590039883834,biased_low_missing_high_noise,biased_range,,,
135719,density_only,131250,137500,0.7849590006414944,biased_low_missing_high_noise,biased_range,,,
129469,density_only,125000,131250,0.7849588934867532,biased_low_missing_high_noise,biased_range,,,
104471,density_only,100001,106250,0.7846861444198177,biased_low_missing_high_noise,biased_range,,,
158029,density_only,156250,162500,0.7846405776389346,biased_low_missing_high_noise,biased_range,,,
179471,density_only,175000,181250,0.7846396695643498,biased_low_missing_high_noise,biased_range,,,
198221,density_only,193750,200000,0.7846394678032419,biased_low_missing_high_noise,biased_range,,,
164279,density_only,162500,168750,0.7846394606664435,biased_low_missing_high_noise,biased_range,,,
135721,density_only,131250,137500,0.7846389417840709,biased_low_missing_high_noise,biased_range,,,
141971,density_only,137500,143750,0.7846387759448615,biased_low_missing_high_noise,biased_range,,,
176779,density_only,175000,181250,0.7846384220862983,biased_low_missing_high_noise,biased_range,,,
10723,density_only,6251,12501,0.7844814659406412,biased_low_missing_high_noise,biased_range,,,
104473,density_only,100001,106250,0.7843659487383264,biased_low_missing_high_noise,biased_range,,,
195527,density_only,193750,200000,0.7843200195106181,biased_low_missing_high_noise,biased_range,,,
160723,density_only,156250,162500,0.7843198980014868,biased_low_missing_high_noise,biased_range,,,
166973,density_only,162500,168750,0.784319726407515,biased_low_missing_high_noise,biased_range,,,
176777,density_only,175000,181250,0.784319707544469,biased_low_missing_high_noise,biased_range,,,
198223,density_only,193750,200000,0.784319506494735,biased_low_missing_high_noise,biased_range,,,
185723,density_only,181250,187500,0.7843192192868039,biased_low_missing_high_noise,biased_range,,,
114277,density_only,112500,118750,0.7843183760314102,biased_low_missing_high_noise,biased_range,,,
76777,density_only,75001,81251,0.7841587592765547,biased_low_missing_high_noise,biased_range,,,
108023,density_only,106250,112500,0.7836807588748141,biased_low_missing_high_noise,biased_range,,,
139273,density_only,137500,143750,0.7836795956050937,biased_low_missing_high_noise,biased_range,,,
135727,density_only,131250,137500,0.7836794879454735,biased_low_missing_high_noise,biased_range,,,
183023,density_only,181250,187500,0.7836793558306328,biased_low_missing_high_noise,biased_range,,,
191977,density_only,187500,193750,0.7836785920654175,biased_low_missing_high_noise,biased_range,,,
104479,density_only,100001,106250,0.7834052867056865,biased_low_missing_high_noise,biased_range,,,
123229,density_only,118750,125000,0.7833606453796587,biased_low_missing_high_noise,biased_range,,,
179479,density_only,175000,181250,0.7833605730367554,biased_low_missing_high_noise,biased_range,,,
166979,density_only,162500,168750,0.7833601294520005,biased_low_missing_high_noise,biased_range,,,
110729,density_only,106250,112500,0.783359955909495,biased_low_missing_high_noise,biased_range,,,
148229,density_only,143750,150000,0.7833584820163646,biased_low_missing_high_noise,biased_range,,,
189271,density_only,187500,193750,0.7833584416743378,biased_low_missing_high_noise,biased_range,,,
101771,density_only,100001,106250,0.7832445691418841,biased_low_missing_high_noise,biased_range,,,
20521,density_only,18751,25001,0.783199967421995,biased_low_missing_high_noise,biased_range,,,
35731,density_only,31251,37501,0.7831992717681517,biased_low_missing_high_noise,biased_range,,,
151769,density_only,150000,156250,0.7830406706559917,biased_low_missing_high_noise,biased_range,,,
135731,density_only,131250,137500,0.7830395276540774,biased_low_missing_high_noise,biased_range,,,
116981,density_only,112500,118750,0.783039503035706,biased_low_missing_high_noise,biased_range,,,
110731,density_only,106250,112500,0.7830391859383375,biased_low_missing_high_noise,biased_range,,,
51769,density_only,50001,56251,0.7828799830558335,biased_low_missing_high_noise,biased_range,,,
29483,density_only,25001,31251,0.7828798855765742,biased_low_missing_high_noise,biased_range,,,
10733,density_only,6251,12501,0.7828791889980691,biased_low_missing_high_noise,biased_range,,,
164267,density_only,162500,168750,0.7827204967784331,biased_low_missing_high_noise,biased_range,,,
179483,density_only,175000,181250,0.7827203353239622,biased_low_missing_high_noise,biased_range,,,
145517,density_only,143750,150000,0.7827195958710241,biased_low_missing_high_noise,biased_range,,,
139267,density_only,137500,143750,0.7827190580600172,biased_low_missing_high_noise,biased_range,,,
158017,density_only,156250,162500,0.7827187748351917,biased_low_missing_high_noise,biased_range,,,
8017,density_only,6251,12501,0.7825601638071286,biased_low_missing_high_noise,biased_range,,,
73237,density_only,68751,75001,0.7822413573047131,biased_low_missing_high_noise,biased_range,,,
166987,density_only,162500,168750,0.7820812287027697,biased_low_missing_high_noise,biased_range,,,
108013,density_only,106250,112500,0.7820809275188103,biased_low_missing_high_noise,biased_range,,,
185737,density_only,181250,187500,0.7820800018035452,biased_low_missing_high_noise,biased_range,,,
133013,density_only,131250,137500,0.7820796810432964,biased_low_missing_high_noise,biased_range,,,
145513,density_only,143750,150000,0.7820793628824744,biased_low_missing_high_noise,biased_range,,,
154487,density_only,150000,156250,0.7820787493311054,biased_low_missing_high_noise,biased_range,,,
58013,density_only,56251,62501,0.7819213153707204,biased_low_missing_high_noise,biased_range,,,
108011,density_only,106250,112500,0.7817608925861261,biased_low_missing_high_noise,biased_range,,,
195511,density_only,193750,200000,0.7817605460994862,biased_low_missing_high_noise,biased_range,,,
123239,density_only,118750,125000,0.7817601507367067,biased_low_missing_high_noise,biased_range,,,
116989,density_only,112500,118750,0.7817598417814582,biased_low_missing_high_noise,biased_range,,,
160739,density_only,156250,162500,0.7817594081305174,biased_low_missing_high_noise,biased_range,,,
126761,density_only,125000,131250,0.781759332079747,biased_low_missing_high_noise,biased_range,,,
145511,density_only,143750,150000,0.7817592182254884,biased_low_missing_high_noise,biased_range,,,
120511,density_only,118750,125000,0.7817586681281182,biased_low_missing_high_noise,biased_range,,,
104491,density_only,100001,106250,0.7814825906319364,biased_low_missing_high_noise,biased_range,,,
114259,density_only,112500,118750,0.7814426606200139,biased_low_missing_high_noise,biased_range,,,
129491,density_only,125000,131250,0.7814418615291645,biased_low_missing_high_noise,biased_range,,,
170509,density_only,168750,175000,0.7814408693265075,biased_low_missing_high_noise,biased_range,,,
158009,density_only,156250,162500,0.7814402886675413,biased_low_missing_high_noise,biased_range,,,
141991,density_only,137500,143750,0.7814395002835219,biased_low_missing_high_noise,biased_range,,,
198241,density_only,193750,200000,0.7814385609512638,biased_low_missing_high_noise,biased_range,,,
54493,density_only,50001,56251,0.7812808780098639,biased_low_missing_high_noise,biased_range,,,
26759,density_only,25001,31251,0.7812796458174813,biased_low_missing_high_noise,biased_range,,,
116993,density_only,112500,118750,0.7811208415872399,biased_low_missing_high_noise,biased_range,,,
189257,density_only,187500,193750,0.7811203470733402,biased_low_missing_high_noise,biased_range,,,
154493,density_only,150000,156250,0.7811202383352509,biased_low_missing_high_noise,biased_range,,,
135743,density_only,131250,137500,0.7811193720900871,biased_low_missing_high_noise,biased_range,,,
126757,density_only,125000,131250,0.7811191317335243,biased_low_missing_high_noise,biased_range,,,
148243,density_only,143750,150000,0.7811190726758509,biased_low_missing_high_noise,biased_range,,,
108007,density_only,106250,112500,0.7811190154151927,biased_low_missing_high_noise,biased_range,,,
48247,density_only,43751,50001,0.7806393661258467,biased_low_missing_high_noise,biased_range,,,
185747,density_only,181250,187500,0.7804820288190684,biased_low_missing_high_noise,biased_range,,,
176753,density_only,175000,181250,0.7804819940938036,biased_low_missing_high_noise,biased_range,,,
129497,density_only,125000,131250,0.7804817399005588,biased_low_missing_high_noise,biased_range,,,
158003,density_only,156250,162500,0.7804809103241279,biased_low_missing_high_noise,biased_range,,,
170503,density_only,168750,175000,0.7804800061786453,biased_low_missing_high_noise,biased_range,,,
179497,density_only,175000,181250,0.7804794523822115,biased_low_missing_high_noise,biased_range,,,
189253,density_only,187500,193750,0.7804790502164124,biased_low_missing_high_noise,biased_range,,,
120503,density_only,118750,125000,0.7804787409428937,biased_low_missing_high_noise,biased_range,,,
110749,density_only,106250,112500,0.7801615813102655,biased_low_missing_high_noise,biased_range,,,
164251,density_only,162500,168750,0.7801612659912027,biased_low_missing_high_noise,biased_range,,,
189251,density_only,187500,193750,0.7801609422962184,biased_low_missing_high_noise,biased_range,,,
173249,density_only,168750,175000,0.7801605414126046,biased_low_missing_high_noise,biased_range,,,
145501,density_only,143750,150000,0.7801601561592831,biased_low_missing_high_noise,biased_range,,,
191999,density_only,187500,193750,0.7801599761670555,biased_low_missing_high_noise,biased_range,,,
126751,density_only,125000,131250,0.7801598912247425,biased_low_missing_high_noise,biased_range,,,
185749,density_only,181250,187500,0.7801598651393384,biased_low_missing_high_noise,biased_range,,,
129499,density_only,125000,131250,0.7801593831473171,biased_low_missing_high_noise,biased_range,,,
148249,density_only,143750,150000,0.7801590198435923,biased_low_missing_high_noise,biased_range,,,
70501,density_only,68751,75001,0.779999674213228,biased_low_missing_high_noise,biased_range,,,
154501,density_only,150000,156250,0.7798411288418562,biased_low_missing_high_noise,biased_range,,,
107999,density_only,106250,112500,0.7798408549064029,biased_low_missing_high_noise,biased_range,,,
182999,density_only,181250,187500,0.7798400160382788,biased_low_missing_high_noise,biased_range,,,
160751,density_only,156250,162500,0.7798398614976582,biased_low_missing_high_noise,biased_range,,,
157999,density_only,156250,162500,0.7798394751506877,biased_low_missing_high_noise,biased_range,,,
164249,density_only,162500,168750,0.7798382536940197,biased_low_missing_high_noise,biased_range,,,
101749,density_only,100001,106250,0.7797228837229669,biased_low_missing_high_noise,biased_range,,,
54503,density_only,50001,56251,0.77968197210541,biased_low_missing_high_noise,biased_range,,,
110753,density_only,106250,112500,0.7795207936419584,biased_low_missing_high_noise,biased_range,,,
185753,density_only,181250,187500,0.7795204515679618,biased_low_missing_high_noise,biased_range,,,
160753,density_only,156250,162500,0.7795203250987576,biased_low_missing_high_noise,biased_range,,,
195497,density_only,193750,200000,0.7795200557585572,biased_low_missing_high_noise,biased_range,,,
170497,density_only,168750,175000,0.7795193478865039,biased_low_missing_high_noise,biased_range,,,
176747,density_only,175000,181250,0.7795183635942757,biased_low_missing_high_noise,biased_range,,,
101747,density_only,100001,106250,0.7794059952085854,biased_low_missing_high_noise,biased_range,,,
135757,density_only,131250,137500,0.7788814208557143,biased_low_missing_high_noise,biased_range,,,
192007,density_only,187500,193750,0.7788813645313881,biased_low_missing_high_noise,biased_range,,,
160757,density_only,156250,162500,0.7788806135812044,biased_low_missing_high_noise,biased_range,,,
198257,density_only,193750,200000,0.778880507172077,biased_low_missing_high_noise,biased_range,,,
195493,density_only,193750,200000,0.7788799838808478,biased_low_missing_high_noise,biased_range,,,
126743,density_only,125000,131250,0.778879916325765,biased_low_missing_high_noise,biased_range,,,
142007,density_only,137500,143750,0.7788789134130144,biased_low_missing_high_noise,biased_range,,,
14243,density_only,12501,18751,0.7787192662310811,biased_low_missing_high_noise,biased_range,,,
176741,density_only,175000,181250,0.7785609651505664,biased_low_missing_high_noise,biased_range,,,
123259,density_only,118750,125000,0.7785609273031999,biased_low_missing_high_noise,biased_range,,,
157991,density_only,156250,162500,0.7785608824123516,biased_low_missing_high_noise,biased_range,,,
129509,density_only,125000,131250,0.7785605692550881,biased_low_missing_high_noise,biased_range,,,
198259,density_only,193750,200000,0.7785597328022128,biased_low_missing_high_noise,biased_range,,,
139241,density_only,137500,143750,0.7785596850877253,biased_low_missing_high_noise,biased_range,,,
167009,density_only,162500,168750,0.7785595710186839,biased_low_missing_high_noise,biased_range,,,
101741,density_only,100001,106250,0.7784441016019175,biased_low_missing_high_noise,biased_range,,,
39241,density_only,37501,43751,0.7783999186068216,biased_low_missing_high_noise,biased_range,,,
126739,density_only,125000,131250,0.7782404308721703,biased_low_missing_high_noise,biased_range,,,
164239,density_only,162500,168750,0.7782403333887704,biased_low_missing_high_noise,biased_range,,,
132989,density_only,131250,137500,0.778239913084944,biased_low_missing_high_noise,biased_range,,,
189239,density_only,187500,193750,0.778239588151347,biased_low_missing_high_noise,biased_range,,,
104513,density_only,100001,106250,0.7779645948611098,biased_low_missing_high_noise,biased_range,,,
145487,density_only,143750,150000,0.777921357914434,biased_low_missing_high_noise,biased_range,,,
192013,density_only,187500,193750,0.7779200793421637,biased_low_missing_high_noise,biased_range,,,
173263,density_only,168750,175000,0.7779182564655955,biased_low_missing_high_noise,biased_range,,,
173267,density_only,168750,175000,0.7772812310186866,biased_low_missing_high_noise,biased_range,,,
167017,density_only,162500,168750,0.7772811935250614,biased_low_missing_high_noise,biased_range,,,
185767,density_only,181250,187500,0.7772811584626614,biased_low_missing_high_noise,biased_range,,,
164233,density_only,162500,168750,0.7772804817534459,biased_low_missing_high_noise,biased_range,,,
170483,density_only,168750,175000,0.7772803089349385,biased_low_missing_high_noise,biased_range,,,
126733,density_only,125000,131250,0.7772801732418391,biased_low_missing_high_noise,biased_range,,,
151733,density_only,150000,156250,0.7772791109105553,biased_low_missing_high_noise,biased_range,,,
129517,density_only,125000,131250,0.7772787493083418,biased_low_missing_high_noise,biased_range,,,
117017,density_only,112500,118750,0.7772781995753573,biased_low_missing_high_noise,biased_range,,,
142019,density_only,137500,143750,0.7769617781480106,biased_low_missing_high_noise,biased_range,,,
123269,density_only,118750,125000,0.7769609121006246,biased_low_missing_high_noise,biased_range,,,
164231,density_only,162500,168750,0.7769599311488399,biased_low_missing_high_noise,biased_range,,,
107981,density_only,106250,112500,0.7769599078914238,biased_low_missing_high_noise,biased_range,,,
179519,density_only,175000,181250,0.7769593743804694,biased_low_missing_high_noise,biased_range,,,
70481,density_only,68751,75001,0.7768012556220459,biased_low_missing_high_noise,biased_range,,,
89231,density_only,87501,93751,0.7767995489585308,biased_low_missing_high_noise,biased_range,,,
54521,density_only,50001,56251,0.7767987819018929,biased_low_missing_high_noise,biased_range,,,
151729,density_only,150000,156250,0.7766407095484594,biased_low_missing_high_noise,biased_range,,,
114229,density_only,112500,118750,0.7766405889143734,biased_low_missing_high_noise,biased_range,,,
110771,density_only,106250,112500,0.7766396337610163,biased_low_missing_high_noise,biased_range,,,
195479,density_only,193750,200000,0.7766391494424263,biased_low_missing_high_noise,biased_range,,,
189229,density_only,187500,193750,0.7766380078529814,biased_low_missing_high_noise,biased_range,,,
154523,density_only,150000,156250,0.7763210500509775,biased_low_missing_high_noise,biased_range,,,
167023,density_only,162500,168750,0.7763207393122694,biased_low_missing_high_noise,biased_range,,,
145477,density_only,143750,150000,0.7763198697837314,biased_low_missing_high_noise,biased_range,,,
117023,density_only,112500,118750,0.7763197577022146,biased_low_missing_high_noise,biased_range,,,
173273,density_only,168750,175000,0.7763194332397053,biased_low_missing_high_noise,biased_range,,,
39227,density_only,37501,43751,0.7761613350501786,biased_low_missing_high_noise,biased_range,,,
57977,density_only,56251,62501,0.7761604717565476,biased_low_missing_high_noise,biased_range,,,
20477,density_only,18751,25001,0.7761587939701615,biased_low_missing_high_noise,biased_range,,,
104527,density_only,100001,106250,0.7757234970683905,biased_low_missing_high_noise,biased_range,,,
170473,density_only,168750,175000,0.7756813383780035,biased_low_missing_high_noise,biased_range,,,
179527,density_only,175000,181250,0.7756806582299635,biased_low_missing_high_noise,biased_range,,,
198277,density_only,193750,200000,0.775680448124519,biased_low_missing_high_noise,biased_range,,,
110777,density_only,106250,112500,0.7756798673028589,biased_low_missing_high_noise,biased_range,,,
120473,density_only,118750,125000,0.7756796241407238,biased_low_missing_high_noise,biased_range,,,
189223,density_only,187500,193750,0.7756793134077234,biased_low_missing_high_noise,biased_range,,,
129527,density_only,125000,131250,0.7756792855606028,biased_low_missing_high_noise,biased_range,,,
101723,density_only,100001,106250,0.7755652052452556,biased_low_missing_high_noise,biased_range,,,
